time,dir,entry,sl,tp,exit,result,R,risk_pips,bars_held,pair
2024-05-29 06:00:00,long,170.445,170.02094551965493,171.29310896069012,170.02094551965493,loss,-1.0,42.40544803450632,73,EURJPY
2024-06-07 11:15:00,long,169.4,168.63506563162403,170.92986873675196,168.63506563162403,loss,-1.0,76.49343683759753,88,EURJPY
2024-09-17 13:00:00,short,156.741,157.6019644927527,155.01907101449464,157.6019644927527,loss,-1.0,86.09644927526858,4,EURJPY
2024-10-02 04:00:00,short,159.482,160.83458799852835,156.7768240029433,160.83458799852835,loss,-1.0,135.25879985283495,36,EURJPY
2024-12-13 01:30:00,short,159.963,160.91994408757938,158.04911182484122,160.91994408757938,loss,-1.0,95.69440875793873,33,EURJPY
2025-02-03 06:15:00,short,159.191,160.54427676581827,156.48444646836347,160.54427676581827,loss,-1.0,135.3276765818265,104,EURJPY
2025-02-05 00:30:00,short,159.77,160.94969868847375,157.41060262305254,157.41060262305254,win,2.0,117.9698688473735,156,EURJPY
2025-02-07 07:15:00,short,157.56,158.47355394620388,155.73289210759225,155.73289210759225,win,2.0,91.35539462038764,59,EURJPY
2025-02-18 08:00:00,short,158.925,159.6719459989336,157.43110800213282,157.43110800213282,win,2.0,74.69459989335974,162,EURJPY
2025-02-21 13:45:00,short,157.587,158.5323909643377,155.69621807132455,156.503,timeout,1.1466155705850067,94.53909643377187,200,EURJPY
2025-02-26 03:15:00,short,156.949,157.87418781179483,155.09862437641038,155.09862437641038,win,2.0,92.51878117948138,186,EURJPY
2025-06-30 05:00:00,long,168.861,168.12558963274415,170.33182073451167,169.49,timeout,0.8553047767698922,73.54103672558381,200,EURJPY
2025-07-17 14:30:00,long,172.049,171.36681537463505,173.41336925072991,172.172,timeout,0.1803030960045283,68.2184625364954,200,EURJPY
2025-07-29 00:15:00,long,172.216,171.49041450802378,173.66717098395247,171.49041450802378,loss,-1.0,72.55854919762328,25,EURJPY
2025-07-30 08:30:00,long,171.024,170.3777597864236,172.31648042715278,170.3777597864236,loss,-1.0,64.6240213576391,69,EURJPY
2025-07-31 03:00:00,long,170.06,169.43987623029543,171.30024753940916,171.30024753940916,win,2.0,62.012376970457694,23,EURJPY
2025-09-17 11:30:00,long,173.23,172.77982061325113,174.1303587734977,174.1303587734977,win,2.0,45.01793867488573,82,EURJPY
2025-10-16 06:00:00,long,176.186,175.48877096649198,177.58045806701605,175.48877096649198,loss,-1.0,69.72290335080231,43,EURJPY
2025-10-22 01:00:00,long,175.977,175.29615963069412,177.33868073861177,177.33868073861177,win,2.0,68.08403693058835,150,EURJPY
2025-12-24 03:15:00,long,183.705,183.0069524732269,185.10109505354623,183.877,timeout,0.24640156064316696,69.80475267731094,200,EURJPY
2026-01-05 02:15:00,long,183.712,183.1947200879953,184.74655982400935,183.1947200879953,loss,-1.0,51.72799120046818,26,EURJPY
2026-04-06 03:15:00,long,183.858,183.36724206418975,184.8395158716205,184.8395158716205,win,2.0,49.075793581025096,138,EURJPY
2026-04-28 06:30:00,long,186.243,185.81577092244427,187.09745815511144,187.09745815511144,win,2.0,42.72290775557224,122,EURJPY
2026-06-12 03:15:00,long,185.414,184.86466407215363,186.5126718556927,185.563,timeout,0.27123658302151765,54.93359278463572,200,EURJPY
2023-11-21 14:00:00,long,0.96697,0.964863151724915,0.97118369655017,0.964863151724915,loss,-1.0,21.06848275085005,7,EURCHF
2023-11-22 13:45:00,long,0.96341,0.9614438480110602,0.9673423039778796,0.96467,timeout,0.6408456757605344,19.661519889397905,200,EURCHF
2023-11-28 08:00:00,long,0.96393,0.9621364612833279,0.9675170774333441,0.9621364612833279,loss,-1.0,17.93538716672094,103,EURCHF
2023-12-27 07:30:00,short,0.94317,0.9458982784837185,0.9377134430325628,0.9377134430325628,win,2.0,27.282784837185936,34,EURCHF
2024-01-02 10:15:00,short,0.9326,0.9372540876469179,0.9232918247061642,0.93138,timeout,0.26213515785589697,46.54087646917881,200,EURCHF
2024-01-05 09:30:00,short,0.93084,0.9342619199587191,0.9239961600825618,0.93028,timeout,0.16365081789044106,34.21919958719099,200,EURCHF
2024-01-09 15:45:00,short,0.93044,0.933331089701715,0.9246578205965702,0.933331089701715,loss,-1.0,28.910897017149217,79,EURCHF
2024-01-10 12:00:00,short,0.93299,0.9355167499043541,0.9279365001912918,0.9355167499043541,loss,-1.0,25.267499043540862,104,EURCHF
2024-01-26 10:00:00,short,0.93794,0.9405008811537574,0.9328182376924852,0.9328182376924852,win,2.0,25.608811537574105,91,EURCHF
2024-01-30 08:45:00,short,0.93332,0.9361074286785371,0.9277451426429258,0.9361074286785371,loss,-1.0,27.87428678537096,17,EURCHF
2024-01-31 11:30:00,short,0.93533,0.9379131279722958,0.9301637440554085,0.93297,timeout,0.9136210150295311,25.83127972295762,200,EURCHF
2024-04-23 07:15:00,long,0.97191,0.9687734055332906,0.9781831889334189,0.9781831889334189,win,2.0,31.365944667094414,142,EURCHF
2024-07-15 09:45:00,long,0.97538,0.972571662642414,0.980996674715172,0.972571662642414,loss,-1.0,28.083373575860104,184,EURCHF
2024-08-20 13:00:00,short,0.95299,0.9561548914244636,0.9466602171510727,0.9466602171510727,win,2.0,31.648914244636337,170,EURCHF
2024-08-26 12:00:00,short,0.94582,0.9486217063299917,0.9402165873400167,0.9402165873400167,win,2.0,28.0170632999166,168,EURCHF
2024-08-29 10:45:00,short,0.93579,0.9386551969858864,0.9300596060282272,0.9386551969858864,loss,-1.0,28.65196985886387,7,EURCHF
2024-12-03 07:30:00,short,0.93129,0.9339523140925002,0.9259653718149994,0.93164,timeout,-0.1314645784980891,26.62314092500284,200,EURCHF
2025-04-02 09:00:00,long,0.95534,0.9525007526539438,0.9610184946921122,0.9610184946921122,win,2.0,28.392473460561174,45,EURCHF
2025-05-01 13:15:00,short,0.93785,0.9414396647420156,0.9306706705159687,0.93177,timeout,1.6937514884986264,35.89664742015608,200,EURCHF
2025-05-07 08:45:00,short,0.93763,0.941154766123087,0.9305804677538259,0.9305804677538259,win,2.0,35.24766123087053,29,EURCHF
2025-07-08 13:15:00,short,0.93512,0.9376243357555969,0.9301113284888061,0.9301113284888061,win,2.0,25.043357555969425,127,EURCHF
2025-07-16 09:00:00,short,0.9312,0.9336016917392447,0.9263966165215107,0.9336016917392447,loss,-1.0,24.01691739244649,183,EURCHF
2025-08-01 07:30:00,short,0.92953,0.9325958367435436,0.9233983265129126,0.9325958367435436,loss,-1.0,30.658367435436595,54,EURCHF
2025-10-22 07:00:00,short,0.92345,0.9259663346724473,0.9184173306551054,0.9237,timeout,-0.09935085453352425,25.163346724472735,200,EURCHF
2025-11-12 10:15:00,short,0.9247,0.9268873817918164,0.9203252364163671,0.9203252364163671,win,2.0,21.873817918164338,183,EURCHF
2026-02-11 11:00:00,short,0.91282,0.9159058548683435,0.9066482902633128,0.9159058548683435,loss,-1.0,30.858548683435625,14,EURCHF
2026-02-13 09:15:00,short,0.91266,0.9158313178393667,0.9063173643212667,0.91115,timeout,0.4761427508955021,31.713178393666386,200,EURCHF
2026-02-20 13:15:00,short,0.91288,0.9149223663427639,0.9087952673144722,0.91204,timeout,0.4112876237782635,20.423663427638903,200,EURCHF
2026-02-25 14:15:00,short,0.91203,0.9137937105556097,0.9085025788887807,0.9085025788887807,win,2.0,17.637105556096433,31,EURCHF
2026-02-26 07:00:00,short,0.91221,0.9143696208825435,0.9078907582349129,0.9143696208825435,loss,-1.0,21.596208825435113,17,EURCHF
2026-03-03 07:30:00,short,0.91156,0.9153634173593912,0.9039531652812177,0.90539,timeout,1.6222253350044356,38.03417359391159,200,EURCHF
2026-06-02 11:45:00,short,0.91456,0.9167251557044664,0.9102296885910672,0.9167251557044664,loss,-1.0,21.651557044664038,73,EURCHF
2026-07-31 09:00:00,long,0.92948,0.9267059582868742,0.9350280834262515,0.93245,timeout,1.070639992883682,27.740417131257853,200,EURCHF
2026-08-26 12:00:00,long,0.9381,0.9362675181729933,0.9417649636540136,0.9362675181729933,loss,-1.0,18.324818270067933,100,EURCHF
2026-09-09 12:45:00,long,0.94079,0.938879588538984,0.944610822922032,0.94152,timeout,0.3821166355502162,19.10411461016004,61,EURCHF
2023-11-28 13:30:00,long,1.4908,1.486730817766289,1.4989383644674217,1.486730817766289,loss,-1.0,40.69182233710888,172,EURCAD
2024-03-14 08:15:00,long,1.47416,1.4714050347482528,1.4796699305034942,1.4714050347482528,loss,-1.0,27.549652517471213,123,EURCAD
2024-06-05 08:15:00,long,1.48696,1.4832515186120585,1.4943769627758832,1.49025,timeout,0.8871555916925277,37.084813879415535,200,EURCAD
2024-08-13 07:15:00,long,1.50102,1.498182704881964,1.506694590236072,1.506694590236072,win,2.0,28.372951180359873,44,EURCAD
2024-10-01 07:30:00,long,1.50475,1.4992713092131684,1.5157073815736632,1.4992713092131684,loss,-1.0,54.78690786831608,16,EURCAD
2024-12-16 08:15:00,long,1.49456,1.4895010516043368,1.5046778967913268,1.5046778967913268,win,2.0,50.58948395663343,131,EURCAD
2024-12-19 07:30:00,long,1.50007,1.4940463698130404,1.5121172603739192,1.4940463698130404,loss,-1.0,60.23630186959616,21,EURCAD
2025-03-17 10:15:00,long,1.56536,1.5584495512726306,1.579180897454739,1.5584495512726306,loss,-1.0,69.10448727369456,31,EURCAD
2025-04-02 07:45:00,long,1.54359,1.5377396839862099,1.5552906320275803,1.5552906320275803,win,2.0,58.503160137901574,32,EURCAD
2025-04-04 07:00:00,long,1.56181,1.5495175316458933,1.586394936708213,1.5495175316458933,loss,-1.0,122.92468354106578,56,EURCAD
2025-04-14 14:00:00,long,1.57395,1.5580695744240316,1.6057108511519367,1.57908,timeout,0.3230392016548499,158.8042557596836,200,EURCAD
2025-04-29 09:00:00,long,1.57588,1.568711918050977,1.5902161638980459,1.568711918050977,loss,-1.0,71.68081949022964,119,EURCAD
2025-06-02 10:30:00,long,1.56324,1.5571825376782447,1.5753549246435106,1.56257,timeout,-0.1106073739152535,60.574623217553025,200,EURCAD
2025-07-02 21:00:00,long,1.60287,1.597687334211609,1.6132353315767822,1.597687334211609,loss,-1.0,51.826657883911054,62,EURCAD
2025-07-10 13:30:00,long,1.60269,1.5982068460447776,1.6116563079104447,1.5982068460447776,loss,-1.0,44.83153955222363,3,EURCAD
2025-07-11 12:30:00,long,1.59816,1.5931945269313628,1.6080909461372745,1.5931945269313628,loss,-1.0,49.6547306863726,199,EURCAD
2025-10-14 15:15:00,long,1.62797,1.6224334092345172,1.6390431815309654,1.6390431815309654,win,2.0,55.3659076548274,190,EURCAD
2025-11-26 20:15:00,long,1.62804,1.6236359864956653,1.6368480270086692,1.6236359864956653,loss,-1.0,44.04013504334614,147,EURCAD
2026-01-23 08:15:00,long,1.61865,1.6153845276162715,1.6251809447674568,1.6153845276162715,loss,-1.0,32.654723837284294,21,EURCAD
2026-04-06 21:00:00,long,1.60522,1.6011090806407196,1.6134418387185612,1.6134418387185612,win,2.0,41.109193592805404,102,EURCAD
2026-04-08 14:30:00,long,1.6205,1.6147672861281948,1.6319654277436106,1.6147672861281948,loss,-1.0,57.32713871805295,16,EURCAD
2026-04-16 08:30:00,long,1.61788,1.614436350572526,1.6247672988549478,1.614436350572526,loss,-1.0,34.43649427473883,21,EURCAD
2026-04-17 12:45:00,long,1.61669,1.6134763518440713,1.6231172963118572,1.6134763518440713,loss,-1.0,32.13648155928617,10,EURCAD
2026-06-12 07:15:00,long,1.61746,1.6135265246744959,1.625326950651008,1.625326950651008,win,2.0,39.33475325504032,199,EURCAD
2026-06-29 13:00:00,long,1.6202,1.6161228608684568,1.6283542782630867,1.61797,timeout,-0.546952146603855,40.77139131543284,200,EURCAD
2026-07-01 15:15:00,long,1.61785,1.6144797553398391,1.6245904893203218,1.6245904893203218,win,2.0,33.702446601608926,175,EURCAD
2026-07-08 16:30:00,long,1.61704,1.6131063276577233,1.6249073446845534,1.61491,timeout,-0.5414787543710815,39.33672342276706,200,EURCAD
2026-08-26 12:00:00,long,1.61785,1.6146949653476246,1.6241600693047509,1.6146949653476246,loss,-1.0,31.550346523754325,94,EURCAD
2026-08-27 12:00:00,long,1.61513,1.6123310257132162,1.6207279485735675,1.6123310257132162,loss,-1.0,27.98974286783773,88,EURCAD
2023-11-29 00:30:00,short,1.65363,1.659782850658893,1.6413242986822139,1.659782850658893,loss,-1.0,61.528506588930384,45,EURAUD
2023-12-28 03:45:00,short,1.62086,1.6265031995636812,1.6095736008726376,1.6265031995636812,loss,-1.0,56.431995636812005,21,EURAUD
2024-01-03 02:00:00,short,1.62116,1.6287936455063183,1.6058927089873631,1.6287936455063183,loss,-1.0,76.33645506318398,139,EURAUD
2024-05-08 00:15:00,short,1.63105,1.6369115566167056,1.619326886766589,1.6369115566167056,loss,-1.0,58.6155661670551,37,EURAUD
2024-05-17 09:30:00,short,1.62962,1.6349580201289833,1.6189439597420336,1.62732,timeout,0.43087136137084475,53.380201289832115,200,EURAUD
2024-05-21 11:45:00,short,1.6274,1.6325151989211595,1.617169602157681,1.6325151989211595,loss,-1.0,51.15198921159525,106,EURAUD
2024-10-14 15:30:00,short,1.62231,1.6282531224387529,1.610423755122494,1.6282531224387529,loss,-1.0,59.431224387529454,129,EURAUD
2024-12-03 12:45:00,short,1.62141,1.6272711597279443,1.6096876805441114,1.6272711597279443,loss,-1.0,58.6115972794432,51,EURAUD
2024-12-31 01:45:00,long,1.67151,1.6646873644108047,1.6851552711783908,1.6646873644108047,loss,-1.0,68.2263558919538,128,EURAUD
2025-01-07 10:00:00,long,1.65911,1.6522051579513217,1.6729196840973568,1.66098,timeout,0.27082444273403017,69.04842048678361,200,EURAUD
2025-01-10 09:30:00,long,1.66552,1.6604598584713284,1.675640283057343,1.6604598584713284,loss,-1.0,50.60141528671513,95,EURAUD
2025-01-13 09:45:00,long,1.66063,1.654519523917093,1.6728509521658144,1.654519523917093,loss,-1.0,61.104760829071566,52,EURAUD
2025-01-14 01:15:00,long,1.65705,1.6508974228660955,1.6693551542678087,1.6508974228660955,loss,-1.0,61.5257713390438,186,EURAUD
2025-01-30 10:00:00,long,1.67141,1.665493210369833,1.6832435792603342,1.665493210369833,loss,-1.0,59.16789630167063,117,EURAUD
2025-02-03 01:30:00,long,1.6723,1.6654436641478825,1.6860126717042347,1.6654436641478825,loss,-1.0,68.56335852117424,26,EURAUD
2025-03-21 04:30:00,long,1.72208,1.7150470118087906,1.736145976382419,1.71718,timeout,-0.6967166539714436,70.32988191209455,200,EURAUD
2025-06-03 11:45:00,long,1.76399,1.7567291287203473,1.7785117425593053,1.7567291287203473,loss,-1.0,72.60871279652692,90,EURAUD
2025-11-24 14:00:00,long,1.78844,1.780003769936758,1.8053124601264843,1.780003769936758,loss,-1.0,84.36230063242122,167,EURAUD
2025-11-26 08:45:00,long,1.78106,1.773405314113415,1.7963693717731704,1.773405314113415,loss,-1.0,76.54685886585132,161,EURAUD
2026-02-24 14:30:00,short,1.6717,1.6784380684660165,1.6582238630679669,1.6582238630679669,win,2.0,67.38068466016544,108,EURAUD
2026-03-18 12:15:00,short,1.62753,1.633605192458716,1.6153796150825677,1.633605192458716,loss,-1.0,60.75192458716128,96,EURAUD
2026-06-02 00:00:00,short,1.624,1.6285597421720133,1.6148805156559738,1.6285597421720133,loss,-1.0,45.59742172013159,196,EURAUD
2026-08-11 02:00:00,short,1.63534,1.6384024654736027,1.6292150690527947,1.6384024654736027,loss,-1.0,30.624654736026713,10,EURAUD
2026-08-11 05:30:00,short,1.63724,1.640932136743789,1.629855726512422,1.63472,timeout,0.6825316002283204,36.92136743788987,200,EURAUD
2026-08-13 12:15:00,short,1.63523,1.638615441991629,1.6284591160167419,1.6284591160167419,win,2.0,33.85441991629045,170,EURAUD
2023-12-28 05:45:00,short,1.75061,1.757346726362991,1.7371365472740181,1.757346726362991,loss,-1.0,67.36726362990942,15,EURNZD
2024-01-03 00:15:00,short,1.74965,1.757623982384156,1.7337020352316879,1.757623982384156,loss,-1.0,79.73982384156031,154,EURNZD
2024-02-21 00:15:00,short,1.75184,1.7570914179099395,1.7413371641801212,1.74742,timeout,0.8416774432738042,52.514179099394376,200,EURNZD
2024-06-13 03:30:00,short,1.75005,1.7566852319270323,1.7367795361459357,1.74812,timeout,0.290871520577497,66.35231927032193,200,EURNZD
2024-06-17 07:00:00,short,1.74789,1.7537397636222885,1.736190472755423,1.7537397636222885,loss,-1.0,58.49763622288506,23,EURNZD
2024-06-24 06:45:00,short,1.75002,1.7547859567914674,1.7404880864170649,1.75218,timeout,-0.4532143480333697,47.65956791467518,200,EURNZD
2024-07-30 03:30:00,long,1.83973,1.8345280571770228,1.8501338856459546,1.8345280571770228,loss,-1.0,52.019428229772565,11,EURNZD
2024-10-02 00:30:00,short,1.76009,1.769965844101531,1.740338311796938,1.769965844101531,loss,-1.0,98.75844101530973,115,EURNZD
2024-11-18 07:00:00,long,1.80115,1.7949026623233,1.8136446753534001,1.7949026623233,loss,-1.0,62.47337676700049,97,EURNZD
2025-06-25 03:45:00,long,1.92584,1.9172401205827236,1.9430397588345527,1.92739,timeout,0.18023508526016477,85.99879417276357,200,EURNZD
2025-07-01 08:00:00,long,1.92934,1.9226179152807312,1.9427841694385377,1.9427841694385377,win,2.0,67.22084719268828,114,EURNZD
2025-07-04 01:45:00,long,1.93842,1.9316558816692295,1.951948236661541,1.951948236661541,win,2.0,67.64118330770508,95,EURNZD
2025-07-09 02:15:00,long,1.9536,1.945529489221282,1.969741021557436,1.945529489221282,loss,-1.0,80.7051077871801,144,EURNZD
2025-07-18 04:30:00,long,1.95218,1.9446808090983911,1.9671783818032178,1.96546,timeout,1.770857706416148,74.99190901608887,200,EURNZD
2025-07-23 06:00:00,long,1.94993,1.9421879051663589,1.965414189667282,1.9421879051663589,loss,-1.0,77.42094833641077,16,EURNZD
2025-07-25 04:30:00,long,1.95043,1.9424453104782098,1.9663993790435808,1.9424453104782098,loss,-1.0,79.84689521790322,145,EURNZD
2025-08-05 01:00:00,long,1.95663,1.9491506316751812,1.9715887366496379,1.96295,timeout,0.8449911443762098,74.7936832481888,200,EURNZD
2025-09-02 03:15:00,long,1.98603,1.9806389802057718,1.9968120395884563,1.98609,timeout,0.011129619680526335,53.9101979422818,200,EURNZD
2025-09-08 05:15:00,long,1.98484,1.9780527893055337,1.9984144213889323,1.9780527893055337,loss,-1.0,67.87210694466195,20,EURNZD
2025-10-14 02:45:00,long,2.02411,2.015852345685145,2.0406253086297093,2.02929,timeout,0.6272967845943707,82.576543148547,200,EURNZD
2025-10-21 03:45:00,long,2.03012,2.0226773275135725,2.0450053449728554,2.0226773275135725,loss,-1.0,74.42672486427604,44,EURNZD
2025-11-03 06:00:00,long,2.01434,2.007012897881929,2.0289942042361417,2.0289942042361417,win,2.0,73.27102118070971,96,EURNZD
2025-11-05 08:30:00,long,2.03186,2.0206470870166897,2.0542858259666206,2.0542858259666206,win,2.0,112.12912983310285,174,EURNZD
2025-11-12 13:15:00,long,2.04417,2.0375401808445917,2.057429638310816,2.057429638310816,win,2.0,66.29819155408167,117,EURNZD
2026-01-05 06:00:00,long,2.03156,2.023438281319925,2.047803437360149,2.023438281319925,loss,-1.0,81.21718680074608,37,EURNZD
2026-04-20 14:30:00,long,2.00089,1.9951125072045726,2.012444985590855,1.9951125072045726,loss,-1.0,57.774927954274965,33,EURNZD
2026-08-31 15:30:00,short,1.9641,1.9703177016671176,1.9516645966657646,1.9703177016671176,loss,-1.0,62.17701667117659,138,EURNZD
2023-11-28 12:30:00,long,187.379,186.6470511007248,188.84289779855035,186.6470511007248,loss,-1.0,73.19488992751815,50,GBPJPY
2024-02-27 15:00:00,long,190.524,189.99507861774225,191.5818427645155,189.99507861774225,loss,-1.0,52.89213822577494,140,GBPJPY
2024-03-05 14:30:00,long,190.562,190.01581946837777,191.6543610632445,190.01581946837777,loss,-1.0,54.6180531622241,66,GBPJPY
2024-04-02 09:30:00,long,190.63,190.13475119102563,191.62049761794873,191.62049761794873,win,2.0,49.524880897436674,117,GBPJPY
2024-05-09 14:15:00,long,194.582,193.90275208041572,195.94049583916853,195.94049583916853,win,2.0,67.92479195842702,195,GBPJPY
2024-05-15 12:30:00,long,196.417,195.70615886200684,197.83868227598632,195.70615886200684,loss,-1.0,71.08411379931567,44,GBPJPY
2024-05-16 10:15:00,long,196.032,194.98578492387946,198.1244301522411,197.987,timeout,1.8686406309965333,104.62150761205464,200,GBPJPY
2024-06-07 01:00:00,long,199.337,198.47367120965467,201.06365758069063,198.47367120965467,loss,-1.0,86.33287903453208,21,GBPJPY
2024-06-07 06:30:00,long,198.701,197.85918171503403,200.38463656993193,200.38463656993193,win,2.0,84.18182849659672,190,GBPJPY
2024-06-18 04:30:00,long,200.194,199.37794177422114,201.82611645155768,200.905,timeout,0.871261360451865,81.60582257788462,200,GBPJPY
2024-06-28 13:45:00,long,202.738,202.15841007199688,203.89717985600623,203.89717985600623,win,2.0,57.95899280031165,44,GBPJPY
2024-07-05 01:15:00,long,205.613,205.01767521445746,206.8036495710851,205.01767521445746,loss,-1.0,59.53247855425445,8,GBPJPY
2024-07-05 10:15:00,long,205.511,204.8543782721925,206.824243455615,206.236,timeout,1.1041364750764626,65.66217278075044,200,GBPJPY
2025-02-10 08:30:00,short,188.915,190.35997675579054,186.0250464884189,190.35997675579054,loss,-1.0,144.49767557905489,158,GBPJPY
2025-03-10 09:00:00,short,189.546,191.05637615626898,186.525247687462,191.05637615626898,loss,-1.0,151.03761562689897,111,GBPJPY
2025-04-23 06:00:00,short,188.76,189.81275259826742,186.65449480346513,189.81275259826742,loss,-1.0,105.2752598267432,45,GBPJPY
2025-06-18 02:30:00,long,195.057,194.02454654216675,197.12190691566647,194.02454654216675,loss,-1.0,103.24534578332418,90,GBPJPY
2025-06-19 08:45:00,long,195.073,194.18305739893665,196.8528852021267,196.8528852021267,win,2.0,88.99426010633533,163,GBPJPY
2025-06-25 02:15:00,long,197.203,196.48747650034693,198.63404699930615,198.63404699930615,win,2.0,71.55234996530737,183,GBPJPY
2025-07-07 07:00:00,long,197.488,196.7278927891725,199.008214421655,199.008214421655,win,2.0,76.01072108274991,71,GBPJPY
2025-07-10 04:15:00,long,198.972,198.22545045938492,200.4650990812302,198.293,timeout,-0.9095176717148132,74.65495406150922,200,GBPJPY
2025-07-16 12:30:00,long,199.205,198.5056097069824,200.60378058603524,198.5056097069824,loss,-1.0,69.93902930176148,11,GBPJPY
2025-07-22 00:00:00,long,199.101,198.39240180779274,200.51819638441452,198.39240180779274,loss,-1.0,70.8598192207262,48,GBPJPY
2025-08-26 01:00:00,long,198.452,197.73766714892224,199.8806657021555,199.029,timeout,0.8077466955767805,71.43328510777565,200,GBPJPY
2025-09-03 07:15:00,long,198.851,198.09234202681765,200.3683159463647,199.621,timeout,1.0149501187868384,75.8657973182352,200,GBPJPY
2025-09-16 05:30:00,long,200.208,199.6079731266858,201.40805374662838,199.6079731266858,loss,-1.0,60.002687331419224,114,GBPJPY
2025-09-24 03:15:00,long,199.684,199.02882484795734,200.99435030408532,199.86,timeout,0.26863045622425646,65.51751520426592,200,GBPJPY
2025-09-26 07:00:00,long,200.122,199.58471268686537,201.1965746262693,199.58471268686537,loss,-1.0,53.728731313464095,102,GBPJPY
2025-09-30 00:45:00,long,199.747,199.132378720684,200.97624255863207,199.132378720684,loss,-1.0,61.462127931602595,24,GBPJPY
2025-12-24 09:00:00,long,210.575,209.71359117185554,212.29781765628888,210.909,timeout,0.38773691316754805,86.14088281444481,200,GBPJPY
2025-12-30 00:00:00,long,210.832,210.12023711305497,212.25552577389004,211.271,timeout,0.6167784357010184,71.17628869450243,200,GBPJPY
2026-01-27 00:45:00,long,210.955,209.6063975339522,213.65220493209566,211.483,timeout,0.3915164129480899,134.86024660478222,200,GBPJPY
2026-03-24 04:45:00,long,212.623,211.62643930633791,214.61612138732414,212.911,timeout,0.2889939386849517,99.65606936620759,200,GBPJPY
2026-03-26 07:15:00,long,212.876,212.24814798055078,214.13170403889845,212.24814798055078,loss,-1.0,62.785201944922164,115,GBPJPY
2026-04-23 03:15:00,long,215.133,214.57464416498422,216.2497116700316,215.617,timeout,0.8668307370447634,55.83558350157887,200,GBPJPY
2026-06-02 07:15:00,long,215.167,214.65714074444793,216.18671851110415,214.65714074444793,loss,-1.0,50.985925555207245,97,GBPJPY
2026-06-04 04:30:00,long,214.629,214.14827024780797,215.59045950438403,215.59045950438403,win,2.0,48.07297521920191,120,GBPJPY
2023-12-21 14:15:00,short,1.08668,1.0915386331409234,1.0769627337181535,1.0869,timeout,-0.045280224626731314,48.58633140923274,200,GBPCHF
2023-12-27 07:45:00,short,1.08708,1.090708644880344,1.079822710239312,1.079822710239312,win,2.0,36.28644880343978,33,GBPCHF
2024-04-01 08:45:00,long,1.1371,1.1335409486109225,1.144218102778155,1.14245,timeout,1.5032095396033702,35.59051389077528,200,GBPCHF
2024-04-10 15:45:00,long,1.14476,1.1413874873948076,1.151505025210385,1.1413874873948076,loss,-1.0,33.725126051924455,82,GBPCHF
2024-05-15 07:45:00,long,1.14017,1.1372256881981513,1.1460586236036971,1.1460586236036971,win,2.0,29.443118018486203,125,GBPCHF
2024-12-26 11:00:00,long,1.1275,1.1238868391439132,1.1347263217121735,1.1347263217121735,win,2.0,36.13160856086761,135,GBPCHF
2025-02-19 14:15:00,long,1.13644,1.132557390372828,1.1442052192543435,1.1369,timeout,0.11847701524791308,38.82609627171796,200,GBPCHF
2025-03-10 08:15:00,long,1.13315,1.1280643012173905,1.1433213975652192,1.1433213975652192,win,2.0,50.8569878260956,138,GBPCHF
2025-03-17 13:15:00,long,1.14409,1.140162401508517,1.1519451969829662,1.140162401508517,loss,-1.0,39.27598491483053,95,GBPCHF
2025-05-07 09:15:00,short,1.09939,1.1054179374606279,1.0873341250787445,1.10286,timeout,-0.5756529530481341,60.27937460627797,200,GBPCHF
2025-09-25 10:30:00,short,1.06985,1.0728747025519285,1.0638005948961429,1.0728747025519285,loss,-1.0,30.247025519285486,197,GBPCHF
2025-09-29 12:30:00,short,1.07152,1.074273876784644,1.066012246430712,1.074273876784644,loss,-1.0,27.53876784644005,184,GBPCHF
2025-10-03 08:45:00,short,1.07152,1.0748423311847832,1.0648753376304336,1.07013,timeout,0.41838092673193483,33.223311847832,200,GBPCHF
2025-10-23 07:30:00,short,1.06478,1.0681732978824006,1.057993404235199,1.057993404235199,win,2.0,33.93297882400503,125,GBPCHF
2025-10-30 13:45:00,short,1.0546,1.058328602915936,1.047142794168128,1.058328602915936,loss,-1.0,37.28602915936019,124,GBPCHF
2025-11-07 08:15:00,short,1.05894,1.0622137982514994,1.0523924034970011,1.05422,timeout,1.44175041874931,32.737982514994265,200,GBPCHF
2026-02-20 08:00:00,short,1.0434,1.0461631933182043,1.0378736133635917,1.0461631933182043,loss,-1.0,27.631933182041823,10,GBPCHF
2026-02-20 15:00:00,short,1.04482,1.0478359985367844,1.0387880029264314,1.04622,timeout,-0.4641912066351723,30.15998536784359,200,GBPCHF
2026-07-22 13:00:00,long,1.08567,1.0829142611292255,1.0911814777415487,1.08959,timeout,1.422486013305958,27.557388707744046,200,GBPCHF
2026-07-27 08:15:00,long,1.08713,1.0845551811534073,1.0922796376931851,1.08988,timeout,1.0680363022972466,25.74818846592608,200,GBPCHF
2023-11-30 09:00:00,long,1.72317,1.7184016603220813,1.7327066793558377,1.7184016603220813,loss,-1.0,47.683396779187866,20,GBPCAD
2023-12-05 08:00:00,long,1.71081,1.704560438231596,1.7233091235368079,1.7102,timeout,-0.097606843904478,62.49561768403966,200,GBPCAD
2024-03-08 08:00:00,long,1.72142,1.7173412801076984,1.729577439784603,1.729577439784603,win,2.0,40.787198923015744,22,GBPCAD
2024-03-12 08:45:00,long,1.72267,1.7183725957890783,1.7312648084218432,1.72525,timeout,0.6003624219111383,42.97404210921618,200,GBPCAD
