pair,ts,date,dow,dow_idx,direction,trade_type,price,sl,tp,sl_dist,tp_dist,rr,win,bars_held,mfe,c_round,c_ema50,c_strong,choch_engulf,zone_lo,zone_hi,zone_visits,zone_touches,atr_d,td,th4
gold,2022-05-10 06:00:00,2022-05-10,Tue,1,short,day,1853.81995,1856.7486221895715,1786.43994,2.9286721895714436,67.38001000000008,23.01,0,17,1.8299600000000282,1,0,1,0,1853.2217813834354,1854.5782586165647,5,7,27.12954466258562,bear,bear
gold,2022-05-11 17:00:00,2022-05-11,Wed,2,short,day,1848.92004,1856.5720888442954,1786.43994,7.65204884429545,62.48009999999999,8.17,0,27,13.710080000000062,1,0,1,0,1853.2638131323106,1854.5362268676895,5,7,25.448274707574193,bear,bear
gold,2022-05-12 06:00:00,2022-05-12,Thu,3,short,day,1852.53003,1856.6047332783892,1786.43994,4.074703278389279,66.09008999999992,16.22,0,14,1.530029999999897,1,0,1,0,1853.2560406480027,1854.5439993519974,6,8,25.759174079897655,bear,bear
gold,2022-05-13 10:00:00,2022-05-13,Fri,4,short,day,1822.55005,1833.0014256812708,1786.43994,10.451375681270747,36.11011000000008,3.46,0,230,35.46008400000005,1,0,1,0,1829.755851028269,1831.0041489717312,5,7,24.965958869244638,bear,bear
gold,2022-05-17 06:00:00,2022-05-17,Tue,1,short,day,1823.98999,1833.1235520347118,1786.43994,9.133562034711758,37.550050000000056,4.11,0,58,2.0,1,0,1,0,1829.7267733250687,1831.0332266749315,6,8,26.129066997253478,bear,bear
gold,2022-05-19 18:00:00,2022-05-19,Thu,3,short,swing,1822.66003,1833.04255115585,1786.43994,10.3825211558501,36.22009000000003,3.49,0,18,11.599971000000096,1,0,1,0,1829.7460592486073,1831.013940751393,6,8,25.357630055714836,bear,unclear
gold,2022-05-20 15:00:00,2022-05-20,Fri,4,short,swing,1845.81006,1856.6447840550702,1799.23999,10.834724055070183,46.57006999999999,4.3,0,95,13.39002000000005,1,0,1,0,1853.2465047487929,1854.5535352512072,6,9,26.1406100482862,bear,unclear
gold,2022-05-24 06:00:00,2022-05-24,Tue,1,short,swing,1853.58997,1856.2963292233449,1799.23999,2.7063592233448617,54.34997999999996,20.08,0,28,4.209969999999885,1,0,1,0,1853.329470184918,1854.4705698150822,7,9,22.821992603284368,bear,unclear
gold,2022-05-27 08:00:00,2022-05-27,Fri,4,short,swing,1851.33997,1856.1488114406663,1799.23999,4.808841440666356,52.09997999999996,10.83,0,15,3.3199500000000626,1,0,1,1,1853.364593466508,1854.435446533492,8,10,21.417061339678714,bear,unclear
gold,2022-05-31 09:00:00,2022-05-31,Tue,1,short,day,1852.53003,1855.8498778694086,1799.23999,3.3198478694087044,53.29003999999986,16.05,0,30,6.469970999999987,1,0,1,0,1853.4357681263314,1854.3642718736687,9,13,18.570074946747905,bear,bear
gold,2022-06-01 18:00:00,2022-06-01,Wed,2,short,day,1830.15002,1832.2714771841543,1799.23999,2.121457184154224,30.910030000000006,14.57,0,1,0.0,1,0,1,0,1829.9296482894872,1830.830351710513,7,9,18.014068420514857,bear,bear
gold,2022-06-02 15:00:00,2022-06-02,Thu,3,short,day,1848.38,1855.857381486267,1799.23999,7.47738148626695,49.140010000000075,6.57,0,21,4.199950000000172,1,0,1,0,1853.4339815508888,1854.3660584491113,9,14,18.641537964446215,bear,bear
gold,2022-06-03 06:00:00,2022-06-03,Fri,4,short,day,1868.68994,1876.523880605535,1799.23999,7.833940605534963,69.44994999999994,8.87,0,556,43.45995999999991,1,1,1,0,1867.70996,1874.92004,4,18,20.048007569186705,bear,bear
gold,2022-06-14 12:00:00,2022-06-14,Tue,1,long,swing,1827.01001,1822.5483841471762,1853.90002,4.461625852823772,26.890010000000075,6.03,0,28,4.579960000000028,1,0,1,0,1824.5915047969468,1825.8684552030534,7,7,25.539008122133417,bull,unclear
gold,2022-06-15 19:00:00,2022-06-15,Wed,2,long,swing,1825.55005,1822.581691380886,1853.90002,2.968358619114042,28.349969999999985,9.55,0,1,0.0,1,0,1,0,1824.5994350906872,1825.860524909313,8,8,25.221796372515634,bull,unclear
gold,2022-06-16 16:00:00,2022-06-16,Thu,3,long,swing,1830.35999,1822.4956165301012,1853.90002,7.864373469898737,23.540030000000115,2.99,0,16,5.790030000000115,1,0,1,0,1824.5789410785956,1825.8810189214046,8,8,26.0415568561802,bull,unclear
gold,2022-06-28 10:00:00,2022-06-28,Tue,1,short,day,1824.85999,1832.4687376657323,1799.23999,7.6087476657323805,25.61999999999989,3.37,0,142,12.679939999999988,1,0,1,0,1829.882681508159,1830.8773184918412,9,12,19.892739673639543,bear,bear
gold,2022-06-29 09:00:00,2022-06-29,Wed,2,short,day,1818.46997,1820.328779170301,1810.43005,1.8588091703009013,8.039920000000166,4.33,0,8,0.11999000000014348,1,0,1,1,1817.9036240070711,1818.8363759929287,10,16,18.655039717154263,bear,bear
gold,2022-06-29 20:00:00,2022-06-29,Wed,2,short,day,1825.0,1832.3387791703012,1799.23999,7.338779170301223,25.760009999999966,3.51,0,10,7.90002400000003,1,0,1,1,1829.9136240070713,1830.8463759929289,9,12,18.655039717154263,bear,bear
gold,2022-06-30 06:00:00,2022-06-30,Thu,3,short,day,1817.92004,1820.3548872142608,1810.43005,2.434847214260799,7.489990000000034,3.08,0,14,0.5800699999999779,1,0,1,0,1817.8974078061283,1818.8425921938715,10,18,18.903687754867033,bear,bear
gold,2022-07-01 15:00:00,2022-07-01,Fri,4,short,day,1797.55005,1800.541325109693,1786.43994,2.9912751096928787,11.110110000000077,3.71,0,1,0.0,1,0,1,1,1798.0263635453111,1798.9936564546888,6,12,19.345858187551446,bear,bear
gold,2022-08-17 15:00:00,2022-08-17,Wed,2,long,day,1781.76001,1778.272980521502,1803.64001,3.487029478498016,21.88000000000011,6.27,0,1,0.0,1,1,1,0,1779.8097877432149,1780.7702922567853,4,7,19.21009027141078,bull,bull
gold,2022-10-05 07:00:00,2022-10-05,Wed,2,short,swing,1726.38,1736.614236647845,1698.099976,10.23423664784491,28.28002400000014,2.76,1,247,35.58996000000002,1,0,1,0,1733.3155960362274,1734.5843039637725,5,7,25.37415855090586,bear,unclear
gold,2022-11-08 07:00:00,2022-11-08,Tue,1,short,day,1674.53003,1676.9143461058245,1640.28003,2.3843161058246096,34.25,14.36,0,70,9.770019999999931,1,1,1,0,1668.26001,1675.030029,6,26,23.553963822807024,bear,bear
gold,2022-12-02 06:00:00,2022-12-02,Fri,4,long,swing,1803.39001,1797.0116571480514,1847.84998,6.378352851948648,44.459969999999885,6.97,0,25,1.1899499999999534,1,0,1,0,1798.70943455906,1799.7705454409402,3,5,21.222217637607283,bull,unclear
gold,2022-12-14 06:00:00,2022-12-14,Wed,2,long,swing,1811.44995,1805.9647817710809,1847.84998,5.485168228919065,36.400030000000015,6.64,0,63,1.75,1,0,0,0,1807.41003,1810.43005,1,8,18.065602861488244,bull,unclear
gold,2022-12-21 12:00:00,2022-12-21,Wed,2,long,swing,1816.64001,1808.3620351766203,1847.84998,8.277974823379736,31.209969999999885,3.77,0,143,7.21997999999985,1,0,0,0,1809.937665518243,1810.922434481757,1,3,19.695379270283016,bull,unclear
gold,2022-12-22 06:00:00,2022-12-22,Thu,3,long,swing,1814.45996,1808.3219313264042,1847.84998,6.138028673595727,33.39002000000005,5.44,0,71,6.0,1,0,0,0,1809.9281169824771,1810.9319830175227,2,4,20.07732070091196,bull,unclear
gold,2022-12-28 06:00:00,2022-12-28,Wed,2,long,day,1813.15002,1808.4285391393862,1823.85999,4.721480860613838,10.709969999999885,2.27,0,44,3.609989999999925,1,0,1,0,1809.9534997950918,1810.906600204908,3,5,19.06200819632092,bull,bull
gold,2022-12-30 07:00:00,2022-12-30,Fri,4,long,day,1814.63,1808.30401948025,1847.84998,6.325980519750146,33.21997999999985,5.25,1,126,35.38000999999986,1,0,1,0,1809.9238522572023,1810.9362477427976,3,5,20.247909711903265,bull,bull
gold,2023-01-03 18:00:00,2023-01-03,Tue,1,long,day,1847.53003,1842.7394899593878,1875.92004,4.790540040612086,28.390010000000075,5.93,0,1,0.17993000000001302,1,0,0,1,1844.2255471331875,1845.1543328668124,2,6,18.575714672496204,bull,bull
gold,2023-04-18 06:00:00,2023-04-18,Tue,1,long,day,1995.18005,1983.4376415132533,2032.079956,11.742408486746626,36.8999060000001,3.14,0,138,16.69995000000017,1,0,0,0,1985.6489394079174,1987.0310005920826,2,3,27.641223683301458,bull,bull
gold,2023-04-19 16:00:00,2023-04-19,Wed,2,long,day,1991.12,1983.4806376648196,2032.079956,7.639362335180294,40.95995600000015,5.36,0,10,4.390010000000075,1,0,0,0,1985.6591765868618,1987.0207634131382,2,3,27.23173652552793,bull,bull
gold,2023-04-20 06:00:00,2023-04-20,Thu,3,long,swing,1994.76001,1983.2670221161768,2032.079956,11.492987883823162,37.31994600000007,3.25,0,130,17.59997999999996,1,0,0,0,1985.6083157419469,1987.0716242580531,2,3,29.26617032212421,bull,unclear
gold,2023-04-21 15:00:00,2023-04-21,Fri,4,long,swing,1995.12,1983.3625892006867,2032.079956,11.75741079931322,36.95995600000015,3.14,0,6,4.989990000000034,1,0,0,0,1985.6310698096872,1987.0488701903128,2,3,28.356007612507643,bull,unclear
gold,2023-04-25 06:00:00,2023-04-25,Tue,1,long,swing,1989.10999,1983.6149137750544,2003.35999,5.495076224945478,14.25,2.59,0,54,11.83996000000002,1,0,1,0,1985.6911470892987,1986.9887929107012,3,4,25.952916428053143,bull,unclear
gold,2023-04-26 13:00:00,2023-04-26,Wed,2,long,swing,1994.15002,1983.6317546050473,2032.079956,10.518265394952778,37.929936,3.61,0,58,15.229980000000069,1,0,1,0,1985.6951568107256,1986.9847831892744,3,4,25.79252757097939,bull,unclear
gold,2023-06-01 17:00:00,2023-06-01,Thu,3,short,day,1955.63,1962.0534925700495,1938.84998,6.423492570049348,16.78002000000015,2.61,0,13,2.2399900000000343,1,0,1,0,1959.2139427214167,1960.3060772785832,6,9,21.842691143327194,bear,bear
gold,2023-06-02 13:00:00,2023-06-02,Fri,4,short,day,1982.62,1990.0871951740428,1944.48999,7.4671951740428995,38.13000999999986,5.11,1,90,38.57996099999991,1,0,1,0,1987.255491625228,1988.3446083747722,8,12,21.782334990883545,bear,bear
gold,2023-07-11 10:00:00,2023-07-11,Tue,1,short,swing,1926.43005,1932.9529679649468,1900.96997,6.522917964946828,25.460079999999834,3.9,0,26,1.5500499999998283,1,0,1,0,1930.7083533416794,1931.5716666583207,5,11,17.266266332824184,bear,unclear
gold,2023-07-13 06:00:00,2023-07-13,Thu,3,short,swing,1957.45996,1961.725870768782,1944.48999,4.265910768782078,12.969969999999876,3.04,0,23,0.9699699999998757,1,0,1,0,1959.2919479121947,1960.2280720878052,10,14,18.722483512210168,bear,unclear
gold,2023-07-14 08:00:00,2023-07-14,Fri,4,short,swing,1959.94995,1961.619155579611,1944.48999,1.6692055796111163,15.45995999999991,9.26,0,4,0.0,1,0,1,1,1959.3173562905688,1960.2026637094311,10,14,17.70614837724881,bear,unclear
gold,2023-07-25 14:00:00,2023-07-25,Tue,1,long,day,1960.63,1955.0840335624,1974.78003,5.5459664376001,14.150029999999788,2.55,0,28,3.359989999999925,1,0,1,0,1956.2771660862857,1957.0228739137144,12,14,14.914156548571064,bull,bull
gold,2023-07-27 08:00:00,2023-07-27,Thu,3,long,day,1973.48999,1971.3883652776146,1984.030029,2.101624722385395,10.540038999999979,5.02,0,10,1.3100600000000213,1,0,1,1,1972.62,1974.30005,12,32,15.395434029815611,bull,bull
gold,2023-10-18 12:00:00,2023-10-18,Wed,2,short,swing,1939.089966,1950.534293640724,1901.23999,11.444327640723941,37.84997599999997,3.31,0,49,9.909916000000067,1,0,1,0,1943.40002,1948.73999,9,46,22.428795509048097,bear,unclear
gold,2023-10-19 07:00:00,2023-10-19,Thu,3,short,swing,1947.68005,1950.6250792886274,1938.84998,2.9450292886274383,8.830069999999978,3.0,0,5,0.34007999999994354,1,0,1,0,1943.40002,1948.73999,10,48,23.563616107841682,bear,unclear
gold,2023-10-20 06:00:00,2023-10-20,Fri,4,short,swing,1974.38,1986.5146547658137,1944.48999,12.134654765813593,29.890010000000075,2.46,0,71,2.3100540000000365,0,0,1,0,1972.38,1984.62160351567,10,68,23.663140626796128,bear,unclear
gold,2023-10-25 09:00:00,2023-10-25,Wed,2,short,swing,1970.57996,1986.3508155584268,1938.84998,15.770855558426774,31.72998000000007,2.01,0,63,2.199959999999919,1,0,1,1,1972.38,1984.39001,10,62,24.510069480334284,bear,unclear
gold,2023-10-26 09:00:00,2023-10-26,Thu,3,short,day,1982.19995,1986.8783068827106,1972.62,4.678356882710659,9.579950000000053,2.05,0,16,1.1499009999999998,1,0,1,0,1983.7975583612595,1984.9824616387407,5,6,23.698065549623042,bear,bear
gold,2023-10-27 11:00:00,2023-10-27,Fri,4,short,day,1983.51001,1986.3555302781074,1972.62,2.845520278107415,10.890010000000075,3.83,0,5,0.5500500000000557,1,0,1,1,1972.38,1984.39001,10,95,24.569003476339972,bear,bear
gold,2023-11-01 07:00:00,2023-11-01,Wed,2,short,swing,1984.079956,1986.6047142252903,1976.98999,2.5247582252902703,7.089966000000004,2.81,1,27,7.109985999999935,1,0,1,0,1983.862699470169,1984.9173205298312,5,6,21.092421193239414,bear,unclear
gold,2023-11-07 06:00:00,2023-11-07,Tue,1,short,swing,1980.41003,1986.5410194373285,1943.45996,6.130989437328481,36.950070000000096,6.03,1,345,37.17003999999997,1,0,1,1,1983.8778648958742,1984.902155104126,5,6,20.48580416503235,bear,unclear
gold,2023-11-07 13:00:00,2023-11-07,Tue,1,short,swing,1972.90002,1976.4188943332024,1943.45996,3.5188743332023478,29.44006000000013,8.37,1,321,29.660030000000006,1,0,1,0,1970.28003,1974.78003,9,54,20.48580416503235,bear,unclear
gold,2023-11-21 11:00:00,2023-11-21,Tue,1,long,day,1986.54004,1981.5008656133386,2004.12,5.039174386661443,17.5799599999998,3.49,0,1,0.0,1,0,1,1,1983.115444193652,1984.1245558063479,5,7,20.182232253916325,bull,bull
gold,2023-11-22 17:00:00,2023-11-22,Wed,2,long,day,2000.94995,1999.1803979848937,2009.38,1.7695520151062283,8.430050000000165,4.76,0,1,0.4200499999999465,1,0,1,1,2000.8867919011652,2001.9532880988347,4,5,21.329923953394143,bull,bull
gold,2024-02-02 06:00:00,2024-02-02,Fri,4,short,swing,2054.87988,2060.733846633392,2017.37,5.853966633392247,37.50988000000007,6.41,1,153,38.24987999999985,1,0,1,0,2058.166115563478,2059.153704436522,4,6,19.75177746087844,bear,unclear
gold,2024-06-07 19:00:00,2024-06-07,Fri,4,long,day,2339.3501,2319.8548062029613,2398.1001,19.495293797038812,58.75,3.01,0,14,5.199949999999717,1,1,1,0,2322.27002,2333.90991,7,30,30.190172462983607,bull,bull
gold,2024-09-03 21:00:00,2024-09-03,Tue,1,long,day,2489.67993,2480.588633431732,2531.71997,9.091296568267808,42.04004000000032,4.62,0,10,12.440190000000257,1,0,0,0,2482.5477012932693,2483.7721187067305,2,3,24.488348269217994,bull,bull
gold,2024-09-06 15:00:00,2024-09-06,Fri,4,short,swing,2520.1001,2533.869448576059,2483.15991,13.769348576058746,36.94019000000026,2.68,0,399,34.840090000000146,1,0,0,0,2526.8501,2531.71997,1,4,26.868482200732437,bear,unclear
gold,2024-09-11 13:00:00,2024-09-11,Wed,2,short,swing,2519.52002,2533.798786972792,2483.15991,14.278766972792255,36.36011000000008,2.55,0,131,18.429932000000008,1,0,0,0,2526.8501,2531.71997,1,4,25.985212159903583,bear,unclear
gold,2024-09-12 15:00:00,2024-09-12,Thu,3,short,swing,2519.52002,2533.8193197497535,2483.15991,14.299299749753573,36.36011000000008,2.54,0,31,6.370120000000043,1,0,0,0,2526.8501,2531.71997,1,4,26.241871871916423,bear,unclear
gold,2024-11-29 13:00:00,2024-11-29,Fri,4,short,swing,2657.51001,2676.309814015013,2604.88989,18.79980401501325,52.62012000000004,2.8,0,540,43.659909999999854,1,0,1,0,2670.577576663092,2672.7822833369078,4,4,44.09413347631563,bear,unclear
gold,2024-12-10 11:00:00,2024-12-10,Tue,1,short,day,2664.92993,2674.9480957594888,2604.88989,10.018165759488966,60.04003999999986,5.99,0,42,6.069819999999709,1,0,1,0,2670.9017952953595,2672.45806470464,4,4,31.125388185607463,bear,bear
gold,2024-12-26 12:00:00,2024-12-26,Thu,3,long,day,2626.8501,2622.0675524053763,2666.3501,4.782547594623793,39.5,8.26,0,51,4.289789999999812,1,0,1,0,2624.13989,2630.53003,5,14,25.904219932794945,bull,bull
gold,2024-12-27 06:00:00,2024-12-27,Fri,4,long,day,2635.060059,2622.185676575326,2666.3501,12.874382424673968,31.2900410000002,2.43,0,68,3.300051000000167,1,0,1,0,2624.13989,2630.53003,6,16,24.427667808422264,bull,bull
gold,2025-06-24 16:00:00,2025-06-24,Tue,1,long,swing,3322.84009,3301.895077772894,3366.0,20.945012227105963,43.159909999999854,2.06,0,30,14.859909999999672,1,1,1,0,3305.86073280307,3308.33926719693,6,14,49.570687877194686,bull,unclear
gold,2025-06-25 07:00:00,2025-06-25,Wed,2,long,swing,3320.5,3282.1337656405144,3403.33,38.36623435948559,82.82999999999993,2.16,0,246,29.75,1,1,1,0,3286.6,3307.1,7,38,55.82792949356873,bull,unclear
gold,2025-07-25 12:00:00,2025-07-25,Fri,4,short,swing,3363.17993,3370.3353416496266,3307.1,7.155411649626785,56.07992999999988,7.84,1,406,59.47992999999997,1,0,1,0,3364.967775797708,3367.032224202292,10,12,41.288968091682875,bear,unclear
