datetime,open,high,low,close,volume
2025-08-15 01:00:00,1.35342,1.35512,1.35303,1.35475,9104.0
2025-08-15 05:00:00,1.35475,1.35599,1.35423,1.35461,12452.0
2025-08-15 09:00:00,1.35458,1.35695,1.35451,1.3561,13872.0
2025-08-15 13:00:00,1.3561,1.35748,1.35536,1.35569,17945.0
2025-08-15 17:00:00,1.3557,1.3559,1.35497,1.35547,8209.0
2025-08-17 21:00:00,1.3544,1.35628,1.3543,1.3553,5132.0
2025-08-18 01:00:00,1.3553,1.35651,1.35487,1.35624,7739.0
2025-08-18 05:00:00,1.35624,1.3564,1.35308,1.35461,14440.0
2025-08-18 09:00:00,1.35461,1.35503,1.35349,1.35439,13572.0
2025-08-18 13:00:00,1.35439,1.35462,1.35066,1.3509,15291.0
2025-08-18 17:00:00,1.35089,1.35154,1.35016,1.35028,8474.0
2025-08-18 21:00:00,1.35039,1.35136,1.34972,1.35023,6608.0
2025-08-19 01:00:00,1.35023,1.35059,1.34864,1.3505,11042.0
2025-08-19 05:00:00,1.35049,1.35228,1.34964,1.35198,13980.0
2025-08-19 09:00:00,1.35198,1.35309,1.35033,1.35097,12782.0
2025-08-19 13:00:00,1.35097,1.35157,1.34851,1.34889,15749.0
2025-08-19 17:00:00,1.34889,1.34954,1.34776,1.34916,7533.0
2025-09-03 21:00:00,1.34396,1.34437,1.34334,1.3442,7221.0
2025-09-04 01:00:00,1.34419,1.34495,1.34252,1.34268,10641.0
2025-09-04 05:00:00,1.34268,1.34565,1.34162,1.34541,13513.0
2025-09-04 09:00:00,1.34541,1.34588,1.34219,1.34408,17215.0
2025-09-04 13:00:00,1.34407,1.34467,1.3417,1.34214,20118.0
2025-09-04 17:00:00,1.34214,1.34368,1.34186,1.34354,7843.0
2025-09-04 21:00:00,1.34276,1.34501,1.3419,1.34491,6307.0
2025-09-05 01:00:00,1.34491,1.3457,1.34466,1.345,10692.0
2025-09-05 05:00:00,1.345,1.34717,1.34491,1.34695,13106.0
2025-09-05 09:00:00,1.34698,1.35321,1.34573,1.35209,21297.0
2025-09-05 13:00:00,1.35209,1.35547,1.35046,1.35258,30899.0
2025-09-05 17:00:00,1.35258,1.3526,1.35004,1.35046,12680.0
2025-09-07 21:00:00,1.34955,1.3503,1.34818,1.34959,9338.0
2025-09-08 01:00:00,1.3496,1.35055,1.34866,1.34962,14945.0
2025-09-08 05:00:00,1.34962,1.35261,1.34953,1.35123,17598.0
2025-09-08 09:00:00,1.35123,1.35492,1.35018,1.35428,15499.0
2025-09-08 13:00:00,1.35435,1.35565,1.35276,1.35375,18559.0
2025-09-08 17:00:00,1.35375,1.35548,1.35271,1.3545,8832.0
2025-09-08 21:00:00,1.35415,1.35622,1.35404,1.35583,7468.0
2025-09-09 01:00:00,1.35583,1.35751,1.35525,1.35734,11620.0
2025-09-09 05:00:00,1.35734,1.35824,1.35574,1.3573,18586.0
2025-09-09 09:00:00,1.3573,1.35904,1.35454,1.35541,15628.0
2025-09-09 13:00:00,1.35541,1.35744,1.35223,1.35344,24723.0
2025-09-09 17:00:00,1.35343,1.35385,1.35178,1.35262,10339.0
2025-09-09 21:00:00,1.35231,1.35305,1.35159,1.35218,8370.0
2025-09-10 01:00:00,1.35219,1.35425,1.35142,1.35416,14275.0
2025-09-10 05:00:00,1.35415,1.35433,1.35126,1.35272,17220.0
2025-09-10 09:00:00,1.35273,1.35641,1.35233,1.35301,19069.0
2025-09-10 13:00:00,1.35302,1.35612,1.35255,1.35361,19996.0
2025-09-10 17:00:00,1.35361,1.35418,1.35213,1.35289,9285.0
2025-09-10 21:00:00,1.35241,1.35398,1.35177,1.35271,7372.0
2025-09-11 01:00:00,1.35271,1.35338,1.3522,1.35269,11135.0
2025-09-11 05:00:00,1.35269,1.3527,1.3503,1.35143,16481.0
2025-09-11 09:00:00,1.35144,1.35489,1.349,1.35448,22844.0
2025-09-11 13:00:00,1.35448,1.3579,1.35396,1.35775,25544.0
2025-09-11 17:00:00,1.35774,1.35827,1.35681,1.35738,11914.0
2025-09-11 21:00:00,1.35666,1.35804,1.3562,1.35724,7927.0
2025-09-12 01:00:00,1.35724,1.35733,1.35517,1.35563,12564.0
2025-09-12 05:00:00,1.35563,1.35748,1.35304,1.35336,18248.0
2025-09-12 09:00:00,1.35336,1.35626,1.35239,1.35431,18937.0
2025-09-12 13:00:00,1.35431,1.35694,1.35374,1.356,21648.0
2025-09-12 17:00:00,1.35601,1.35707,1.35558,1.35567,11078.0
2025-09-14 21:00:00,1.35475,1.35616,1.35397,1.35557,8482.0
2025-09-15 01:00:00,1.35557,1.35707,1.35522,1.35669,13882.0
2025-09-15 05:00:00,1.35669,1.35988,1.35528,1.35818,19555.0
2025-09-15 09:00:00,1.35819,1.36197,1.35784,1.36146,18941.0
2025-09-15 13:00:00,1.36146,1.36173,1.35844,1.35987,21859.0
2025-09-15 17:00:00,1.35987,1.36111,1.35941,1.35978,12614.0
2025-09-15 21:00:00,1.35933,1.36052,1.35933,1.36015,7023.0
2025-09-16 01:00:00,1.36012,1.36246,1.35976,1.36154,14231.0
2025-09-16 05:00:00,1.36154,1.36429,1.36138,1.36265,19493.0
2025-09-16 09:00:00,1.36263,1.36494,1.36231,1.36406,18685.0
2025-09-16 13:00:00,1.36406,1.36717,1.36385,1.36575,19238.0
2025-09-16 17:00:00,1.36576,1.36676,1.36416,1.36463,10345.0
2025-09-16 21:00:00,1.36453,1.36588,1.36374,1.3645,6382.0
2025-09-17 01:00:00,1.3645,1.36479,1.36393,1.36417,8022.0
2025-09-17 05:00:00,1.36418,1.36521,1.36295,1.36399,10831.0
2025-09-17 09:00:00,1.36399,1.3656,1.3638,1.36539,10849.0
2025-09-17 13:00:00,1.3654,1.36695,1.36481,1.36649,13120.0
2025-09-17 17:00:00,1.36649,1.37263,1.36195,1.36246,34648.0
2025-09-17 21:00:00,1.36245,1.36353,1.36166,1.36268,8828.0
2025-09-18 01:00:00,1.36269,1.36305,1.36046,1.36065,11478.0
2025-09-18 05:00:00,1.36065,1.3648,1.35859,1.36393,15188.0
2025-09-18 09:00:00,1.36393,1.36605,1.35943,1.35943,21003.0
2025-09-18 13:00:00,1.35945,1.35956,1.35338,1.35526,31077.0
2025-09-18 17:00:00,1.35525,1.3563,1.3544,1.35513,10993.0
