datetime,close,atr_15m,d_trend,h4_trend,h4_slope,h1_trend,h4_d_phase,h1_h4_phase,min_of_day,day_of_week,year,long_win,short_win
2023-06-20 21:15:00,1951.79004,1.7225966110277402,-1,-1,-1,-1,1,1,1275,1,2023,1,1
2023-06-20 21:30:00,1950.93005,1.6769170628907228,-1,-1,-1,-1,1,1,1290,1,2023,1,0
2023-06-20 21:45:00,1951.39001,1.576000121171956,-1,-1,-1,-1,1,1,1305,1,2023,1,0
2023-06-20 22:00:00,1953.76001,1.765866771682362,-1,-1,-1,-1,1,1,1320,1,2023,0,1
2023-06-20 22:15:00,1953.01001,1.7384098687913931,-1,-1,-1,-1,1,1,1335,1,2023,0,1
2023-06-20 22:30:00,1948.16003,2.257289886285855,-1,-1,-1,-1,1,1,1350,1,2023,0,1
2023-06-20 22:45:00,1944.80005,2.526987234781094,-1,-1,-1,-1,1,1,1365,1,2023,0,1
2023-06-20 23:00:00,1941.18994,2.7553877368103015,-1,-1,-1,-1,1,1,1380,1,2023,0,1
2023-06-20 23:15:00,1938.68994,2.9853333719022705,-1,-1,-1,-1,1,1,1395,1,2023,0,1
2023-06-20 23:30:00,1933.43005,3.4912929223153175,-1,-1,-1,-1,1,1,1410,1,2023,0,1
2023-06-20 23:45:00,1931.81006,3.4897846660066327,-1,-1,-1,-1,1,1,1425,1,2023,1,0
2023-06-21 00:00:00,1933.069946,3.603142710539081,-1,-1,-1,-1,1,1,0,2,2023,1,1
2023-06-21 00:15:00,1931.48999,3.5093930158005424,-1,-1,-1,-1,1,1,15,2,2023,1,0
2023-06-21 00:30:00,1932.56006,3.6254579470271313,-1,-1,-1,-1,1,1,30,2,2023,1,0
2023-06-21 00:45:00,1934.93005,3.803391554090169,-1,-1,-1,-1,1,1,45,2,2023,1,0
2023-06-21 01:00:00,1935.82996,3.657600146878166,-1,-1,-1,-1,1,1,60,2,2023,0,0
2023-06-21 01:15:00,1934.34998,3.4859193272943982,-1,-1,-1,-1,1,1,75,2,2023,1,0
2023-06-21 01:30:00,1934.43994,3.2918007503217983,-1,-1,-1,-1,1,1,90,2,2023,1,0
2023-06-21 01:45:00,1935.23999,3.078235316945576,-1,-1,-1,-1,1,1,105,2,2023,1,0
2023-06-21 02:00:00,1936.63,3.0131332746861648,-1,-1,-1,-1,1,1,120,2,2023,0,0
2023-06-21 02:15:00,1936.80005,2.828716838061354,-1,-1,-1,-1,1,1,135,2,2023,0,0
2023-06-21 02:30:00,1936.17004,2.626213259653156,-1,-1,-1,-1,1,1,150,2,2023,1,0
2023-06-21 02:45:00,1937.63,2.5600528250327166,-1,-1,-1,-1,1,1,165,2,2023,0,1
2023-06-21 03:00:00,1936.91003,2.4147097816950014,-1,-1,-1,-1,1,1,180,2,2023,0,0
2023-06-21 03:15:00,1936.71997,2.276749810802315,-1,-1,-1,-1,1,1,195,2,2023,1,0
2023-06-21 03:30:00,1936.48999,2.1398498360286733,-1,-1,-1,-1,1,1,210,2,2023,1,0
2023-06-21 03:45:00,1938.069946,2.0732053245581916,-1,-1,-1,-1,1,1,225,2,2023,0,1
2023-06-21 04:00:00,1936.78003,2.00745394795043,-1,-1,-1,-1,1,1,240,2,2023,1,0
2023-06-21 04:15:00,1937.46997,1.8931307548903749,-1,-1,-1,-1,1,1,255,2,2023,0,1
2023-06-21 04:30:00,1936.64001,1.766039987571652,-1,-1,-1,-1,1,1,270,2,2023,1,0
2023-06-21 04:45:00,1938.23999,1.778582655895442,-1,-1,-1,-1,1,1,285,2,2023,0,1
2023-06-21 05:00:00,1937.31006,1.6800943017760415,-1,-1,-1,-1,1,1,300,2,2023,1,1
2023-06-21 05:15:00,1936.54004,1.6427351948725692,-1,-1,-1,-1,1,1,315,2,2023,1,0
2023-06-21 05:30:00,1937.87,1.6570371688895602,-1,-1,-1,-1,1,1,330,2,2023,0,1
2023-06-21 05:45:00,1936.069946,1.7854322130376044,-1,-1,-1,-1,1,1,345,2,2023,1,0
2023-06-21 06:00:00,1936.21997,1.664709251299238,-1,-1,-1,-1,1,1,360,2,2023,1,0
2023-06-21 06:15:00,1936.44995,1.5107480177927022,-1,-1,-1,-1,1,1,375,2,2023,1,0
2023-06-21 06:30:00,1935.98999,1.4279842820870152,-1,-1,-1,-1,1,1,390,2,2023,1,0
2023-06-21 06:45:00,1936.34998,1.3549197111420945,-1,-1,-1,-1,1,1,405,2,2023,1,0
2023-06-21 08:00:00,1936.96997,1.283605082989817,-1,-1,-1,-1,1,1,480,2,2023,1,0
2023-06-21 08:15:00,1937.89001,1.287132405257814,-1,-1,-1,-1,1,1,495,2,2023,0,1
2023-06-21 08:30:00,1936.48999,1.3341827512234485,-1,-1,-1,-1,1,1,510,2,2023,1,0
2023-06-21 08:45:00,1936.69995,1.281618384393649,-1,-1,-1,-1,1,1,525,2,2023,1,0
2023-06-21 09:00:00,1938.030029,1.4080825998078284,-1,-1,-1,-1,1,1,540,2,2023,0,1
2023-06-21 09:15:00,1937.81995,1.2896742531667753,-1,-1,-1,-1,1,1,555,2,2023,0,1
2023-06-21 09:30:00,1937.93994,1.209725686077859,-1,-1,-1,-1,1,1,570,2,2023,0,1
2023-06-21 09:45:00,1937.33997,1.2804270612674835,-1,-1,-1,-1,1,1,585,2,2023,1,1
2023-06-21 10:00:00,1937.67004,1.2910354530984758,-1,-1,-1,-1,1,1,600,2,2023,0,1
2023-06-21 10:15:00,1937.38,1.3028987260186904,-1,-1,-1,-1,1,1,615,2,2023,1,1
2023-06-21 10:30:00,1937.82996,1.2838343625495405,-1,-1,-1,-1,1,1,630,2,2023,0,1
2023-06-21 10:45:00,1936.92004,1.2726505808762592,-1,-1,-1,-1,1,1,645,2,2023,1,0
2023-06-21 11:00:00,1937.56006,1.3029638367594245,-1,-1,-1,-1,1,1,660,2,2023,0,1
2023-06-21 11:15:00,1937.45996,1.314569991858178,-1,-1,-1,-1,1,1,675,2,2023,1,1
2023-06-21 11:30:00,1937.40002,1.349955326277061,-1,-1,-1,-1,1,1,690,2,2023,0,1
2023-06-21 11:45:00,1936.41003,1.333959949440095,-1,-1,-1,-1,1,1,705,2,2023,1,0
2023-06-21 12:00:00,1937.31995,1.3934199561814122,-1,-1,-1,-1,1,1,720,2,2023,1,0
2023-06-21 12:15:00,1937.90002,1.3409639620238907,-1,-1,-1,-1,1,1,735,2,2023,1,0
2023-06-21 12:30:00,1937.54004,1.4341581004206971,-1,-1,-1,-1,1,1,750,2,2023,0,1
2023-06-21 12:45:00,1937.31995,1.400261020364606,-1,-1,-1,-1,1,1,765,2,2023,0,1
2023-06-21 13:00:00,1937.55005,1.3522315509826404,-1,-1,-1,-1,1,1,780,2,2023,0,1
2023-06-21 13:15:00,1936.66003,1.3306086775182755,-1,-1,-1,-1,1,1,795,2,2023,1,1
2023-06-21 13:30:00,1937.21997,1.2758675205158316,-1,-1,-1,-1,1,1,810,2,2023,0,1
2023-06-21 13:45:00,1937.089966,1.2204171844470442,-1,-1,-1,-1,1,1,825,2,2023,0,1
2023-06-21 14:00:00,1936.14001,1.3096962265207512,-1,-1,-1,-1,1,1,840,2,2023,0,1
2023-06-21 14:15:00,1936.70996,1.2723913963179807,-1,-1,-1,-1,1,1,855,2,2023,0,1
2023-06-21 14:30:00,1936.51001,1.2747444101422472,-1,-1,-1,-1,1,1,870,2,2023,0,1
2023-06-21 14:45:00,1935.88,1.2314384887899403,-1,-1,-1,-1,1,1,885,2,2023,0,1
2023-06-21 15:00:00,1935.78003,1.3552506902846158,-1,-1,-1,-1,1,1,900,2,2023,1,1
2023-06-21 15:15:00,1935.73999,1.365225264913322,-1,-1,-1,-1,1,1,915,2,2023,1,1
2023-06-21 15:30:00,1936.48999,1.3871992295915623,-1,-1,-1,-1,1,1,930,2,2023,0,1
2023-06-21 15:45:00,1935.57996,1.4009046656460253,-1,-1,-1,-1,1,1,945,2,2023,0,1
2023-06-21 16:00:00,1932.33997,1.7954480435599125,-1,-1,-1,-1,1,1,960,2,2023,1,0
2023-06-21 16:15:00,1934.13,1.912060304418587,-1,-1,-1,-1,1,1,975,2,2023,1,0
2023-06-21 16:30:00,1933.54004,1.8891175971627803,-1,-1,-1,-1,1,1,990,2,2023,1,0
2023-06-21 16:45:00,1934.94995,1.8919072508744073,-1,-1,-1,-1,1,1,1005,2,2023,1,0
2023-06-21 17:00:00,1935.53003,1.911656950757835,-1,-1,-1,-1,1,1,1020,2,2023,1,1
2023-06-21 17:15:00,1935.96997,1.8327786906567887,-1,-1,-1,-1,1,1,1035,2,2023,1,1
2023-06-21 17:30:00,1935.26001,1.9244108652358745,-1,-1,-1,-1,1,1,1050,2,2023,0,1
2023-06-21 17:45:00,1935.089966,1.8798187498710905,-1,-1,-1,-1,1,1,1065,2,2023,0,1
2023-06-21 18:00:00,1934.62,1.8065042498882822,-1,-1,-1,-1,1,1,1080,2,2023,0,1
2023-06-21 18:15:00,1935.13,1.7176383499031878,-1,-1,-1,-1,1,1,1095,2,2023,0,1
2023-06-21 18:30:00,1934.26001,1.7246225699160869,-1,-1,-1,-1,1,1,1110,2,2023,1,1
2023-06-21 18:45:00,1934.68005,1.742670760593934,-1,-1,-1,-1,1,1,1125,2,2023,0,1
2023-06-21 19:00:00,1933.56995,1.7503211925147355,-1,-1,-1,-1,1,1,1140,2,2023,1,1
2023-06-21 19:15:00,1935.17004,1.9649597001794477,-1,-1,-1,-1,1,1,1155,2,2023,0,1
2023-06-21 19:30:00,1935.26001,1.9123064068221896,-1,-1,-1,-1,1,1,1170,2,2023,0,1
2023-06-21 19:45:00,1933.38,1.9559975525792357,-1,-1,-1,-1,1,1,1185,2,2023,1,0
2023-06-21 20:00:00,1933.39001,1.8591952122353468,-1,-1,-1,-1,1,1,1200,2,2023,1,0
2023-06-21 20:15:00,1934.18994,1.923297183937303,-1,-1,-1,-1,1,1,1215,2,2023,1,1
2023-06-21 20:30:00,1934.78003,1.8495402260790017,-1,-1,-1,-1,1,1,1230,2,2023,0,1
2023-06-21 20:45:00,1934.31995,1.7869348626017858,-1,-1,-1,-1,1,1,1245,2,2023,0,1
2023-06-21 21:00:00,1934.48999,1.7766723475882003,-1,-1,-1,-1,1,1,1260,2,2023,0,1
2023-06-21 21:15:00,1933.57996,1.7451213679097553,-1,-1,-1,-1,1,1,1275,2,2023,1,0
2023-06-21 21:30:00,1934.56995,1.6924345188551193,-1,-1,-1,-1,1,1,1290,2,2023,0,1
2023-06-21 21:45:00,1934.60999,1.645455249674426,-1,-1,-1,-1,1,1,1305,2,2023,0,1
2023-06-21 22:00:00,1934.29004,1.6047226830511865,-1,-1,-1,-1,1,1,1320,2,2023,0,1
2023-06-21 22:15:00,1929.76001,2.3414276586443425,-1,-1,-1,-1,1,1,1335,2,2023,1,1
2023-06-21 22:30:00,1929.060059,3.0039119708251,-1,-1,-1,-1,1,1,1350,2,2023,1,1
2023-06-21 22:45:00,1929.95996,2.9660543747150667,-1,-1,-1,-1,1,1,1365,2,2023,0,1
2023-06-21 23:00:00,1927.14001,3.0772377914197118,-1,-1,-1,-1,1,1,1380,2,2023,1,1
2023-06-21 23:15:00,1929.34998,3.1669394192304168,-1,-1,-1,-1,1,1,1395,2,2023,0,1
2023-06-21 23:30:00,1923.80005,4.16201496333304,-1,-1,-1,-1,1,1,1410,2,2023,1,0
2023-06-21 23:45:00,1928.66003,4.624414301555312,-1,-1,-1,-1,1,1,1425,2,2023,1,1
2023-06-22 00:00:00,1927.70996,4.66781906134796,-1,-1,-1,-1,1,1,0,3,2023,1,0
2023-06-22 00:15:00,1930.89001,4.634781719834911,-1,-1,-1,-1,1,1,15,3,2023,1,0
2023-06-22 00:30:00,1932.62,4.395472157190259,-1,-1,-1,-1,1,1,30,3,2023,1,0
2023-06-22 00:45:00,1932.060059,4.336069202898248,-1,-1,-1,-1,1,1,45,3,2023,1,0
2023-06-22 01:00:00,1930.26001,4.172607975845159,-1,-1,-1,-1,1,1,60,3,2023,1,0
2023-06-22 01:15:00,1930.81006,3.9389322457324973,-1,-1,-1,-1,1,1,75,3,2023,1,0
2023-06-22 01:30:00,1931.92004,3.7324098129681733,-1,-1,-1,-1,1,1,90,3,2023,1,0
2023-06-22 01:45:00,1932.31006,3.5067445045724086,-1,-1,-1,-1,1,1,105,3,2023,1,0
2023-06-22 02:00:00,1933.29004,3.35119057062941,-1,-1,-1,-1,1,1,120,3,2023,1,1
2023-06-22 02:15:00,1933.10999,3.3216998278788332,-1,-1,-1,-1,1,1,135,3,2023,1,0
2023-06-22 02:30:00,1933.56006,3.0881331841616335,-1,-1,-1,-1,1,1,150,3,2023,1,0
2023-06-22 02:45:00,1933.38,2.840379426273425,-1,-1,-1,-1,1,1,165,3,2023,1,0
2023-06-22 03:00:00,1933.98999,2.7136640361036437,-1,-1,-1,-1,1,1,180,3,2023,1,0
2023-06-22 03:15:00,1934.01001,2.5825061646231364,-1,-1,-1,-1,1,1,195,3,2023,1,0
2023-06-22 03:30:00,1934.66003,2.400834676006732,-1,-1,-1,-1,1,1,210,3,2023,1,0
2023-06-22 03:45:00,1934.26001,2.3140572525391665,-1,-1,-1,-1,1,1,225,3,2023,1,0
2023-06-22 04:00:00,1935.66003,2.248191485533945,-1,-1,-1,1,1,-1,240,3,2023,1,1
2023-06-22 04:15:00,1935.81995,2.1470979541294235,-1,-1,-1,1,1,-1,255,3,2023,1,1
2023-06-22 04:30:00,1937.079956,2.1088315602454837,-1,-1,-1,1,1,-1,270,3,2023,0,1
2023-06-22 04:45:00,1936.060059,2.0729833522127517,-1,-1,-1,1,1,-1,285,3,2023,0,1
2023-06-22 05:00:00,1934.43005,2.075264105251026,-1,-1,-1,-1,1,1,300,3,2023,0,1
2023-06-22 05:15:00,1934.51001,1.9292263578842161,-1,-1,-1,-1,1,1,315,3,2023,0,1
2023-06-22 05:30:00,1934.01001,1.8640041768329745,-1,-1,-1,-1,1,1,330,3,2023,0,1
2023-06-22 05:45:00,1933.51001,1.796802286588568,-1,-1,-1,-1,1,1,345,3,2023,1,1
2023-06-22 06:00:00,1933.030029,1.7985539817101053,-1,-1,-1,-1,1,1,360,3,2023,1,0
2023-06-22 06:15:00,1933.32996,1.6440814508154344,-1,-1,-1,-1,1,1,375,3,2023,1,1
2023-06-22 06:30:00,1932.37,1.5782079240400149,-1,-1,-1,-1,1,1,390,3,2023,1,0
2023-06-22 06:45:00,1932.73999,1.4944562008346924,-1,-1,-1,-1,1,1,405,3,2023,1,0
2023-06-22 08:00:00,1933.12,1.412530040723381,-1,-1,-1,-1,1,1,480,3,2023,1,0
2023-06-22 08:15:00,1933.81006,1.3748593686269448,-1,-1,-1,-1,1,1,495,3,2023,1,1
2023-06-22 08:30:00,1934.51001,1.311548786143324,-1,-1,-1,-1,1,1,510,3,2023,0,1
2023-06-22 08:45:00,1933.60999,1.2806862813242077,-1,-1,-1,-1,1,1,525,3,2023,1,0
2023-06-22 09:00:00,1933.18994,1.1872713104809756,-1,-1,-1,-1,1,1,540,3,2023,1,0
2023-06-22 09:15:00,1933.94995,1.1849738024168417,-1,-1,-1,-1,1,1,555,3,2023,1,1
2023-06-22 09:30:00,1934.060059,1.0749746287612563,-1,-1,-1,-1,1,1,570,3,2023,1,1
2023-06-22 09:45:00,1933.91003,1.0836472115930806,-1,-1,-1,-1,1,1,585,3,2023,0,1
2023-06-22 10:00:00,1933.88,1.0564955833806509,-1,-1,-1,-1,1,1,600,3,2023,0,1
2023-06-22 10:15:00,1933.20996,1.0649623055965811,-1,-1,-1,-1,1,1,615,3,2023,0,1
2023-06-22 10:30:00,1933.35999,1.0123065315170319,-1,-1,-1,-1,1,1,630,3,2023,0,1
2023-06-22 10:45:00,1932.39001,1.0546603273147648,-1,-1,-1,-1,1,1,645,3,2023,1,1
2023-06-22 11:00:00,1932.68005,1.1526949503394546,-1,-1,-1,-1,1,1,660,3,2023,1,0
2023-06-22 11:15:00,1932.60999,1.1536569569608413,-1,-1,-1,-1,1,1,675,3,2023,1,0
2023-06-22 11:30:00,1933.73999,1.1971666960327383,-1,-1,-1,-1,1,1,690,3,2023,0,1
2023-06-22 11:45:00,1933.23999,1.188211136561721,-1,-1,-1,-1,1,1,705,3,2023,1,1
2023-06-22 12:00:00,1932.43994,1.205775118353518,-1,-1,-1,-1,1,1,720,3,2023,1,0
2023-06-22 12:15:00,1932.87,1.127670435906371,-1,-1,-1,-1,1,1,735,3,2023,1,0
2023-06-22 12:30:00,1932.73999,1.0546410444521954,-1,-1,-1,-1,1,1,750,3,2023,1,0
2023-06-22 12:45:00,1933.39001,1.0660249051919093,-1,-1,-1,-1,1,1,765,3,2023,1,1
2023-06-22 13:00:00,1933.19995,1.0932247844996443,-1,-1,-1,-1,1,1,780,3,2023,0,1
2023-06-22 13:15:00,1933.33997,1.0341321465663302,-1,-1,-1,-1,1,1,795,3,2023,0,1
2023-06-22 13:30:00,1933.030029,0.9922438603574697,-1,-1,-1,-1,1,1,810,3,2023,0,1
2023-06-22 13:45:00,1932.68994,0.9692713456431185,-1,-1,-1,-1,1,1,825,3,2023,0,1
2023-06-22 14:00:00,1931.92004,1.0146938328906854,-1,-1,-1,-1,1,1,840,3,2023,1,1
2023-06-22 14:15:00,1932.040039,0.9620679885052461,-1,-1,-1,-1,1,1,855,3,2023,0,1
2023-06-22 14:30:00,1931.23999,1.099124256704521,-1,-1,-1,-1,1,1,870,3,2023,0,1
2023-06-22 14:45:00,1929.87,1.1685730224772404,-1,-1,-1,-1,1,1,885,3,2023,0,1
2023-06-22 15:00:00,1929.16003,1.2474312861469676,-1,-1,-1,-1,1,1,900,3,2023,1,1
2023-06-22 15:15:00,1929.70996,1.3091017813273904,-1,-1,-1,-1,1,1,915,3,2023,1,1
2023-06-22 15:30:00,1928.85999,1.3785495438170754,-1,-1,-1,-1,1,1,930,3,2023,1,0
2023-06-22 15:45:00,1930.51001,1.4867509379747856,-1,-1,-1,-1,1,1,945,3,2023,0,1
2023-06-22 16:00:00,1930.92004,1.5285241462448216,-1,-1,-1,-1,1,1,960,3,2023,0,1
2023-06-22 16:15:00,1930.14001,1.5393862600788353,-1,-1,-1,-1,1,1,975,3,2023,1,1
2023-06-22 16:30:00,1931.29004,1.5328000920683285,-1,-1,-1,-1,1,1,990,3,2023,0,1
2023-06-22 16:45:00,1928.16003,1.8150800797925366,-1,-1,-1,-1,1,1,1005,3,2023,1,0
2023-06-22 17:00:00,1928.15002,1.7250720691535384,-1,-1,-1,-1,1,1,1020,3,2023,1,0
2023-06-22 17:15:00,1929.21997,1.7977304599330912,-1,-1,-1,-1,1,1,1035,3,2023,1,0
2023-06-22 17:30:00,1929.66003,1.8500250652753731,-1,-1,-1,-1,1,1,1050,3,2023,1,1
2023-06-22 17:45:00,1929.98999,1.830015056572013,-1,-1,-1,-1,1,1,1065,3,2023,1,1
2023-06-22 18:00:00,1931.079956,1.8846783823623856,-1,-1,-1,-1,1,1,1080,3,2023,0,1
2023-06-22 18:15:00,1928.23999,2.092047398047396,-1,-1,-1,-1,1,1,1095,3,2023,0,1
2023-06-22 18:30:00,1925.17004,2.2491104116410674,-1,-1,-1,-1,1,1,1110,3,2023,1,0
2023-06-22 18:45:00,1927.41003,2.3052184900889463,-1,-1,-1,-1,1,1,1125,3,2023,1,0
2023-06-22 19:00:00,1927.55005,2.14585469141041,-1,-1,-1,-1,1,1,1140,3,2023,1,0
2023-06-22 19:15:00,1927.94995,2.1264073992223556,-1,-1,-1,-1,1,1,1155,3,2023,1,1
2023-06-22 19:30:00,1928.78003,2.0602210793260225,-1,-1,-1,-1,1,1,1170,3,2023,0,1
2023-06-22 19:45:00,1928.73999,1.913519602082571,-1,-1,-1,-1,1,1,1185,3,2023,0,1
2023-06-22 20:00:00,1928.43005,1.8770516551382381,-1,-1,-1,-1,1,1,1200,3,2023,0,1
2023-06-22 20:15:00,1927.76001,1.874776767786463,-1,-1,-1,-1,1,1,1215,3,2023,1,0
2023-06-22 20:30:00,1927.88,1.772805198748258,-1,-1,-1,-1,1,1,1230,3,2023,1,1
2023-06-22 20:45:00,1928.68994,1.7324271722485043,-1,-1,-1,-1,1,1,1245,3,2023,0,1
2023-06-22 21:00:00,1928.88,1.9547742159486754,-1,-1,-1,-1,1,1,1260,3,2023,0,1
2023-06-22 21:15:00,1927.66003,2.0888149871555273,-1,-1,-1,-1,1,1,1275,3,2023,0,1
2023-06-22 21:30:00,1926.14001,2.1249703222014507,-1,-1,-1,-1,1,1,1290,3,2023,1,1
2023-06-22 21:45:00,1927.37,2.0883049459079186,-1,-1,-1,-1,1,1,1305,3,2023,0,1
2023-06-22 22:00:00,1926.099976,2.227198953120207,-1,-1,-1,-1,1,1,1320,3,2023,0,1
2023-06-22 22:15:00,1926.62,2.3369124260375207,-1,-1,-1,-1,1,1,1335,3,2023,1,0
2023-06-22 22:30:00,1926.18005,2.691990769232518,-1,-1,-1,-1,1,1,1350,3,2023,0,1
2023-06-22 22:45:00,1923.57996,2.7717146666681742,-1,-1,-1,-1,1,1,1365,3,2023,0,1
2023-06-22 23:00:00,1920.46997,3.1061408444457625,-1,-1,-1,-1,1,1,1380,3,2023,1,0
2023-06-22 23:15:00,1920.76001,2.950663398519648,-1,-1,-1,-1,1,1,1395,3,2023,1,0
2023-06-22 23:30:00,1923.67004,3.297246945383706,-1,-1,-1,-1,1,1,1410,3,2023,1,0
2023-06-22 23:45:00,1922.21997,3.6469526859992083,-1,-1,-1,-1,1,1,1425,3,2023,0,1
2023-06-23 00:00:00,1919.79004,3.5913723278659795,-1,-1,-1,-1,1,1,0,4,2023,0,1
2023-06-23 00:15:00,1916.41003,3.6418520174838624,-1,-1,-1,-1,1,1,15,4,2023,1,0
2023-06-23 00:30:00,1920.30005,3.7562717484860144,-1,-1,-1,-1,1,1,30,4,2023,0,1
2023-06-23 00:45:00,1915.35999,3.9767728486878804,-1,-1,-1,-1,1,1,45,4,2023,1,0
2023-06-23 01:00:00,1918.55005,3.9678750021961458,-1,-1,-1,-1,1,1,60,4,2023,0,1
2023-06-23 01:15:00,1914.050049,4.1201570019033165,-1,-1,-1,-1,1,1,75,4,2023,1,0
2023-06-23 01:30:00,1914.34998,3.8614608683162075,-1,-1,-1,-1,1,1,90,4,2023,1,0
2023-06-23 01:45:00,1913.58997,3.706594085874036,-1,-1,-1,-1,1,1,105,4,2023,1,0
2023-06-23 02:00:00,1915.98999,3.6257108744241924,-1,-1,-1,-1,1,1,120,4,2023,0,0
2023-06-23 02:15:00,1916.26001,3.3729480911676086,-1,-1,-1,-1,1,1,135,4,2023,0,1
2023-06-23 02:30:00,1916.56995,3.2165496790119166,-1,-1,-1,-1,1,1,150,4,2023,0,1
2023-06-23 02:45:00,1915.48999,3.021009721810328,-1,-1,-1,-1,1,1,165,4,2023,0,1
2023-06-23 03:00:00,1913.65002,3.0235470922355994,-1,-1,-1,-1,1,1,180,4,2023,1,0
2023-06-23 03:15:00,1914.040039,2.9844048132708623,-1,-1,-1,-1,1,1,195,4,2023,1,0
2023-06-23 03:30:00,1915.28003,2.798480171501413,-1,-1,-1,-1,1,1,210,4,2023,0,1
2023-06-23 03:45:00,1916.65002,2.645337481967904,-1,-1,-1,-1,1,1,225,4,2023,0,1
2023-06-23 04:00:00,1915.45996,2.4966284843722035,-1,-1,-1,-1,1,1,240,4,2023,0,1
2023-06-23 04:15:00,1914.95996,2.3010806864559297,-1,-1,-1,-1,1,1,255,4,2023,0,1
2023-06-23 04:30:00,1914.19995,2.183593928261809,-1,-1,-1,-1,1,1,270,4,2023,1,1
2023-06-23 04:45:00,1915.19995,2.128434737826902,-1,-1,-1,-1,1,1,285,4,2023,0,1
2023-06-23 05:00:00,1915.30005,2.0019674394499836,-1,-1,-1,-1,1,1,300,4,2023,0,1
2023-06-23 05:15:00,1914.78003,1.9083771141899966,-1,-1,-1,-1,1,1,315,4,2023,0,1
2023-06-23 05:30:00,1914.41003,1.7779334989646554,-1,-1,-1,-1,1,1,330,4,2023,0,1
2023-06-23 05:45:00,1913.93005,1.6595450324360412,-1,-1,-1,-1,1,1,345,4,2023,1,1
2023-06-23 06:00:00,1913.76001,1.5729403614445645,-1,-1,-1,-1,1,1,360,4,2023,1,1
2023-06-23 06:15:00,1914.14001,1.4498856465852914,-1,-1,-1,-1,1,1,375,4,2023,0,1
2023-06-23 06:30:00,1912.84998,1.4312408937072587,-1,-1,-1,-1,1,1,390,4,2023,1,0
2023-06-23 06:45:00,1913.80005,1.424410107879605,-1,-1,-1,-1,1,1,405,4,2023,1,0
2023-06-23 08:00:00,1914.15002,1.3158194268289845,-1,-1,-1,-1,1,1,480,4,2023,1,0
2023-06-23 08:15:00,1913.88,1.2350541699184614,-1,-1,-1,-1,1,1,495,4,2023,1,0
2023-06-23 08:30:00,1913.69995,1.1317082805960181,-1,-1,-1,-1,1,1,510,4,2023,1,0
2023-06-23 08:45:00,1913.75,1.0314817098498787,-1,-1,-1,-1,1,1,525,4,2023,1,0
2023-06-23 09:00:00,1914.060059,0.9832742818698992,-1,-1,-1,-1,1,1,540,4,2023,1,0
2023-06-23 09:15:00,1914.51001,0.9281645109539055,-1,-1,-1,-1,1,1,555,4,2023,1,0
2023-06-23 09:30:00,1914.73999,0.8897279094933745,-1,-1,-1,-1,1,1,570,4,2023,1,0
2023-06-23 09:45:00,1914.48999,0.8604360548942697,-1,-1,-1,-1,1,1,585,4,2023,1,0
2023-06-23 10:00:00,1914.90002,0.8670491142416998,-1,-1,-1,-1,1,1,600,4,2023,1,0
2023-06-23 10:15:00,1915.23999,0.8927678990094559,-1,-1,-1,-1,1,1,615,4,2023,1,1
2023-06-23 10:30:00,1915.38,0.8830588458082035,-1,-1,-1,-1,1,1,630,4,2023,1,1
2023-06-23 10:45:00,1915.69995,0.9119816663671043,-1,-1,-1,-1,1,1,645,4,2023,0,1
2023-06-23 11:00:00,1914.94995,0.975718777518167,-1,-1,-1,-1,1,1,660,4,2023,0,1
2023-06-23 11:15:00,1914.58997,0.957618940515744,-1,-1,-1,-1,1,1,675,4,2023,0,1
2023-06-23 11:30:00,1913.30005,1.0539272151136312,-1,-1,-1,-1,1,1,690,4,2023,0,1
2023-06-23 11:45:00,1912.29004,1.238730253098474,-1,-1,-1,-1,1,1,705,4,2023,0,1
2023-06-23 12:00:00,1912.26001,1.2669088860186903,-1,-1,-1,-1,1,1,720,4,2023,0,1
2023-06-23 12:15:00,1911.88,1.264654367882865,-1,-1,-1,-1,1,1,735,4,2023,0,1
2023-06-23 12:30:00,1911.88,1.2240297854984676,-1,-1,-1,-1,1,1,750,4,2023,0,1
2023-06-23 12:45:00,1910.48999,1.2834978140986681,-1,-1,-1,-1,1,1,765,4,2023,1,0
2023-06-23 13:00:00,1911.39001,1.2563581055521862,-1,-1,-1,-1,1,1,780,4,2023,1,0
2023-06-23 13:15:00,1911.73999,1.198186224811878,-1,-1,-1,-1,1,1,795,4,2023,1,0
2023-06-23 13:30:00,1911.70996,1.190429394836971,-1,-1,-1,-1,1,1,810,4,2023,1,0
2023-06-23 13:45:00,1912.48999,1.1530281421920492,-1,-1,-1,-1,1,1,825,4,2023,1,0
2023-06-23 14:00:00,1912.93005,1.1019603898997667,-1,-1,-1,-1,1,1,840,4,2023,1,0
2023-06-23 14:15:00,1913.53003,1.1270376712464463,-1,-1,-1,-1,1,1,855,4,2023,1,0
2023-06-23 14:30:00,1916.040039,1.3527751817469036,-1,-1,-1,-1,1,1,870,4,2023,1,0
2023-06-23 14:45:00,1916.59998,1.4190691575139778,-1,-1,-1,-1,1,1,885,4,2023,1,0
2023-06-23 15:00:00,1917.12,1.4538664698454546,-1,-1,-1,-1,1,1,900,4,2023,0,1
2023-06-23 15:15:00,1916.32996,1.5746816071993874,-1,-1,-1,-1,1,1,915,4,2023,0,1
