date,signal_ts,exit_ts,type,direction,orb_hi,orb_lo,orb_range,entry,sl,tp1,sl_dist,tp1_dist,win,bars_held,mfe,h1b,h4b
2022-02-11,2022-02-11 16:00:00,2022-02-11 16:15:00,NY,short,1826.85999,1825.58997,1.2700199999999313,1825.17004,1827.35999,1824.637455,2.1899499999999534,0.5325849999999264,1,1,4.090083999999933,-1,-1
2022-02-14,2022-02-14 19:30:00,2022-02-14 19:45:00,NY,long,1854.89001,1852.26001,2.630000000000109,1856.68005,1851.76001,1856.8625100000002,4.920039999999972,0.18246000000021922,1,1,1.5999799999999595,1,1
2022-02-17,2022-02-17 14:30:00,2022-02-17 14:45:00,NY,long,1869.37,1867.84998,1.5200199999999313,1869.44995,1867.34998,1870.5100149999998,2.099969999999985,1.060064999999895,1,1,28.360110000000077,1,1
2022-02-18,2022-02-18 18:15:00,2022-02-18 19:00:00,NY,long,1891.55005,1890.63,0.9200499999999465,1891.64001,1890.13,1892.2400875,1.5100099999999657,0.6000774999999976,1,3,4.239990000000034,1,1
2022-02-22,2022-02-22 18:00:00,2022-02-22 18:15:00,NY,long,1910.42004,1908.64001,1.780029999999897,1911.38,1908.14001,1911.7550625,3.2399900000000343,0.37506249999978536,1,1,2.030029999999897,1,1
2022-02-24,2022-02-24 15:45:00,2022-02-24 16:00:00,NY,long,1931.10999,1921.02002,10.089969999999994,1935.81995,1920.4102499241544,1938.6774675,15.409700075845649,2.857517499999858,1,1,38.65002000000004,1,1
2022-02-25,2022-02-25 15:15:00,2022-02-25 16:45:00,NY,short,1916.26001,1912.17004,4.089969999999994,1911.93994,1916.76001,1909.1025625,4.820069999999987,2.8373775000000023,0,6,0.9699699999998757,-1,-1
2022-02-28,2022-02-28 16:00:00,2022-02-28 18:15:00,NY,long,1910.71997,1906.33997,4.380000000000109,1911.089966,1905.83997,1914.0049700000002,5.24999600000001,2.915004000000181,0,9,0.630004000000099,1,1
2022-03-02,2022-03-02 18:00:00,2022-03-02 18:15:00,NY,long,1938.42004,1933.56995,4.850089999999909,1941.069946,1933.06995,1942.0576075,7.99999600000001,0.987661499999831,1,1,6.90002400000003,1,1
2022-03-03,2022-03-03 19:15:00,2022-03-03 19:30:00,NY,long,1930.65002,1928.12,2.5300200000001496,1930.75,1927.62,1932.5475350000002,3.130000000000109,1.7975350000001526,1,1,4.359989999999925,1,1
2022-03-04,2022-03-04 21:00:00,2022-03-04 21:15:00,NY,long,1941.33997,1938.45996,2.880010000000084,1942.94995,1937.95996,1943.4999775,4.989990000000034,0.5500275000001693,1,1,48.29004000000009,1,1
2022-03-07,2022-03-07 18:45:00,2022-03-07 19:00:00,NY,long,1990.62,1986.83997,3.780029999999897,1993.060059,1986.33997,1993.4550224999998,6.720088999999916,0.39496349999990343,1,1,9.579951000000165,1,1
2022-03-09,2022-03-09 14:30:00,2022-03-09 16:45:00,NY,long,2055.97998,2050.43994,5.540039999999863,2056.94995,2049.93994,2060.13501,7.010009999999966,3.185059999999794,0,9,2.310059999999794,1,1
2022-03-11,2022-03-11 14:30:00,2022-03-11 15:15:00,NY,short,1995.37,1991.63,3.7399999999997817,1991.57996,1995.87,1988.8250000000003,4.290039999999863,2.7549599999997554,1,3,32.69995999999992,-1,-1
2022-03-14,2022-03-14 19:30:00,2022-03-14 19:45:00,NY,short,1974.099976,1971.76001,2.339966000000004,1970.81006,1974.599976,1970.0050354999998,3.7899159999999483,0.8050245000001723,1,1,20.980099999999993,-1,-1
2022-03-15,2022-03-15 11:00:00,2022-03-15 11:45:00,FRB,short,1954.19995,1951.19995,3.0,1949.58997,1954.69995,1948.94995,5.1099799999999505,0.6400200000000495,1,3,28.69995999999992,-1,-1
2022-03-15,2022-03-15 15:00:00,2022-03-15 15:15:00,NY,short,1943.84998,1941.55005,2.299929999999904,1940.94995,1944.34998,1939.8251025000002,3.400030000000015,1.1248474999997597,1,1,33.70995999999991,-1,-1
2022-03-16,2022-03-16 14:45:00,2022-03-16 15:00:00,NY,short,1920.94995,1918.44995,2.5,1918.15002,1921.44995,1916.57495,3.299929999999904,1.5750700000000961,1,1,6.380000000000109,-1,-1
2022-03-18,2022-03-18 21:45:00,2022-03-18 22:15:00,FRB,short,1939.060059,1936.53003,2.530029000000013,1935.23999,1939.560059,1934.6325082499998,4.320068999999876,0.607481750000261,0,2,0.3599899999999252,-1,-1
2022-03-21,2022-03-21 17:15:00,2022-03-21 17:30:00,NY,short,1927.78003,1925.46997,2.310059999999794,1923.89001,1928.28003,1923.7374250000003,4.390019999999822,0.15258499999981723,1,1,1.770010000000184,-1,-1
2022-03-22,2022-03-22 14:30:00,2022-03-22 14:45:00,NY,long,1936.42004,1934.70996,1.7100800000000618,1937.26001,1934.20996,1937.7026,3.0500500000000557,0.4425900000001093,1,1,0.679930000000013,1,1
2022-03-23,2022-03-23 14:30:00,2022-03-23 14:45:00,NY,short,1924.46997,1923.16003,1.309940000000097,1922.81995,1924.96997,1922.177575,2.1500200000000405,0.6423750000001291,1,1,5.789921000000049,-1,-1
2022-03-24,2022-03-24 17:00:00,2022-03-24 17:30:00,NY,long,1942.19995,1940.21997,1.9799799999998413,1942.58997,1939.71997,1943.6849349999998,2.869999999999891,1.0949649999997746,0,2,0.6500200000000405,1,1
2022-03-29,2022-03-29 19:15:00,2022-03-29 19:30:00,FRB,short,1923.38,1919.030029,4.349971000000096,1916.48999,1923.88,1915.7675507499998,7.390010000000075,0.7224392500002068,1,1,26.27001999999993,-1,-1
2022-03-29,2022-03-29 14:45:00,2022-03-29 15:00:00,NY,short,1928.15002,1925.31995,2.830069999999978,1925.050049,1928.65002,1923.1973975,3.599971000000096,1.8526514999998653,1,1,34.83007899999984,-1,-1
2022-03-30,2022-03-30 22:00:00,2022-03-30 23:00:00,NY,short,1925.40002,1922.90002,2.5,1921.55005,1925.90002,1921.02502,4.349969999999985,0.5250300000000152,0,4,0.06006000000002132,-1,-1
2022-03-31,2022-03-31 19:00:00,2022-03-31 20:00:00,NY,long,1927.27002,1924.12,3.1500200000000405,1929.46997,1923.62,1929.632535,5.849970000000212,0.16256499999985863,0,4,0.0,1,1
2022-04-01,2022-04-01 14:30:00,2022-04-01 14:45:00,NY,long,1935.63,1934.030029,1.599971000000096,1936.69995,1933.530029,1936.8299782500003,3.169920999999931,0.13002825000035045,1,1,2.910039999999981,1,1
2022-04-05,2022-04-05 17:15:00,2022-04-05 18:00:00,NY,long,1928.60999,1926.5,2.109989999999925,1929.33997,1926.0,1930.1924824999999,3.339969999999994,0.8525124999998752,0,3,0.0,1,1
2022-04-06,2022-04-06 14:30:00,2022-04-06 16:00:00,NY,short,1924.19995,1921.34998,2.849969999999985,1920.83997,1924.69995,1919.2125025,3.8599799999999505,1.627467499999966,1,6,5.5999799999999595,-1,-1
2022-04-08,2022-04-08 17:15:00,2022-04-08 18:00:00,NY,long,1931.28003,1928.78003,2.5,1931.69995,1928.28003,1933.15503,3.4199200000000474,1.4550799999999526,1,3,16.52002000000016,1,1
2022-04-11,2022-04-11 15:30:00,2022-04-11 17:45:00,NY,long,1944.55005,1941.52002,3.0300300000001243,1944.73999,1941.02002,1946.8225725000002,3.719970000000103,2.0825825000001714,1,9,24.469969999999876,1,1
2022-04-12,2022-04-12 23:45:00,2022-04-13 00:00:00,NY,long,1960.33997,1958.65002,1.6899499999999534,1961.47998,1958.1326494355008,1961.6074325,3.347330564499316,0.12745249999989028,1,1,17.140019999999822,1,1
2022-04-14,2022-04-14 14:45:00,2022-04-14 16:00:00,NY,long,1975.38,1972.66003,2.719970000000103,1975.69995,1972.16003,1977.4199775000002,3.5399199999999382,1.720027500000242,0,5,0.0,1,1
2022-04-18,2022-04-18 15:00:00,2022-04-18 15:15:00,NY,long,1985.54004,1983.56006,1.9799800000000687,1986.12,1983.06006,1987.0250250000001,3.0599399999998695,0.9050250000002507,1,1,12.290030000000115,1,1
2022-04-20,2022-04-20 16:00:00,2022-04-20 17:15:00,NY,short,1944.32996,1940.81995,3.5100099999999657,1940.80005,1944.82996,1938.1874425,4.029909999999973,2.6126074999999673,0,5,1.4000300000000152,-1,-1
2022-04-21,2022-04-21 15:00:00,2022-04-21 15:45:00,NY,short,1952.51001,1951.01001,1.5,1950.20996,1953.01001,1949.88501,2.8000500000000557,0.32494999999994434,0,3,0.11999399999990601,-1,-1
2022-04-27,2022-04-27 14:30:00,2022-04-27 15:15:00,NY,short,1899.48999,1897.050049,2.43994100000009,1896.55005,1899.98999,1895.22009325,3.4399399999999787,1.3299567500000649,0,3,0.12000000000011823,-1,-1
2022-04-28,2022-04-28 15:30:00,2022-04-28 15:45:00,NY,short,1878.93005,1876.26001,2.6700399999999718,1874.73999,1879.43005,1874.25748,4.690059999999903,0.4825100000000475,1,1,1.0,-1,-1
2022-04-29,2022-04-29 23:30:00,2022-04-29 23:45:00,NY,long,1905.23999,1903.81006,1.429930000000013,1905.53003,1903.31006,1906.3124375,2.2199699999998757,0.7824075000000903,1,1,8.919920000000047,1,1
2022-05-02,2022-05-02 15:00:00,2022-05-02 18:15:00,NY,short,1888.59998,1884.91003,3.6899499999999534,1883.099976,1889.09998,1882.1425675,6.00000399999999,0.9574084999999286,1,13,28.52001599999994,-1,-1
2022-05-04,2022-05-04 16:00:00,2022-05-04 16:45:00,NY,short,1865.71997,1863.46997,2.25,1863.26001,1866.21997,1861.78247,2.9599600000001374,1.4775399999998626,0,3,0.3800099999998565,-1,-1
2022-05-05,2022-05-05 14:45:00,2022-05-05 15:45:00,NY,long,1901.53003,1899.85999,1.6700399999999718,1901.63,1899.35999,1902.7825599999999,2.270010000000184,1.1525599999997667,0,4,0.4899999999997817,1,1
2022-05-06,2022-05-06 14:45:00,2022-05-06 15:30:00,NY,short,1877.31995,1876.28003,1.0399200000001656,1875.93005,1877.81995,1875.5000899999998,1.8899000000001251,0.42996000000016465,0,3,0.3000499999998283,-1,-1
2022-05-10,2022-05-10 14:45:00,2022-05-10 15:00:00,NY,short,1865.38,1863.48999,1.8900100000000748,1863.31995,1865.88,1862.0724825,2.5600500000000466,1.2474675000000843,1,1,21.82996000000003,-1,-1
2022-05-13,2022-05-13 16:15:00,2022-05-13 16:30:00,NY,short,1827.52002,1824.85999,2.660030000000006,1823.18994,1828.02002,1822.8649675,4.830079999999953,0.32497250000005806,1,1,1.6999499999999443,-1,-1
