ts,open,high,low,close
2023-01-20 06:00:00+00:00,15019.15,15027.15,15005.15,15009.15
2023-01-20 07:00:00+00:00,15008.15,15032.15,14995.95,15019.15
2023-01-20 08:00:00+00:00,15019.15,15023.15,14943.95,14995.45
2023-01-20 09:00:00+00:00,14995.45,14997.45,14957.45,14983.45
2023-01-20 10:00:00+00:00,14983.45,15006.45,14971.45,14993.45
2023-01-20 11:00:00+00:00,14993.45,14993.45,14953.45,14969.45
2023-01-20 12:00:00+00:00,14969.45,15014.45,14959.25,14997.45
2023-01-20 13:00:00+00:00,14997.45,15002.45,14971.95,14971.95
2023-01-20 14:00:00+00:00,14971.95,15002.95,14965.95,14988.95
2023-01-20 15:00:00+00:00,14989.95,15024.95,14983.95,15005.95
2023-01-20 16:00:00+00:00,15006.95,15044.95,15004.95,15023.95
2023-01-20 17:00:00+00:00,15023.95,15040.95,15023.95,15028.95
2023-01-20 18:00:00+00:00,15028.95,15069.95,15019.95,15060.95
2023-01-20 19:00:00+00:00,15060.95,15076.95,15058.95,15074.95
2023-01-20 20:00:00+00:00,15075.95,15104.95,15075.95,15097.05
2023-01-23 00:00:00+00:00,15079.55,15101.05,15079.55,15097.05
2023-01-23 01:00:00+00:00,15097.05,15102.55,15095.05,15100.55
2023-01-23 02:00:00+00:00,15100.55,15115.05,15098.05,15113.05
2023-01-23 03:00:00+00:00,15113.55,15115.55,15107.55,15111.55
2023-01-23 04:00:00+00:00,15110.55,15114.55,15102.55,15114.55
2023-01-23 05:00:00+00:00,15114.55,15118.55,15106.05,15107.55
2023-01-23 06:00:00+00:00,15107.55,15116.55,15098.55,15112.55
2023-01-23 07:00:00+00:00,15111.55,15117.35,15072.05,15095.35
2023-01-23 08:00:00+00:00,15095.35,15153.35,15039.35,15046.35
2023-01-23 09:00:00+00:00,15045.35,15083.35,15043.35,15064.35
2023-01-23 10:00:00+00:00,15064.35,15067.35,15026.35,15041.35
2023-01-23 11:00:00+00:00,15041.35,15054.35,15026.35,15035.35
2023-01-23 12:00:00+00:00,15035.35,15069.35,15034.35,15052.35
2023-01-23 13:00:00+00:00,15052.35,15083.35,15049.35,15056.35
2023-01-23 14:00:00+00:00,15056.35,15059.35,15025.35,15049.35
2023-01-23 15:00:00+00:00,15048.35,15092.35,15048.35,15084.35
2023-01-23 16:00:00+00:00,15086.35,15129.35,15086.35,15120.35
2023-01-23 17:00:00+00:00,15120.35,15120.35,15102.35,15119.35
2023-01-23 18:00:00+00:00,15119.35,15150.35,15117.35,15138.35
2023-01-23 19:00:00+00:00,15138.35,15138.35,15087.35,15103.35
2023-01-23 20:00:00+00:00,15103.35,15136.35,15097.35,15132.45
2023-01-23 21:00:00+00:00,15127.55,15136.55,15115.55,15135.55
2023-01-24 00:00:00+00:00,15122.35,15124.25,15103.9,15115.85
2023-01-24 01:00:00+00:00,15114.85,15133.35,15112.35,15127.35
2023-01-24 02:00:00+00:00,15127.35,15134.35,15126.35,15131.35
2023-01-24 03:00:00+00:00,15131.35,15133.35,15127.35,15128.35
2023-01-24 04:00:00+00:00,15128.35,15137.85,15126.85,15137.35
2023-01-24 05:00:00+00:00,15137.85,15156.35,15136.85,15155.85
2023-01-24 06:00:00+00:00,15155.35,15165.85,15137.85,15141.35
2023-01-24 07:00:00+00:00,15142.35,15147.15,15117.15,15127.15
2023-01-24 08:00:00+00:00,15127.15,15151.15,15106.15,15118.15
2023-01-24 09:00:00+00:00,15118.15,15124.15,15068.15,15091.15
2023-01-24 10:00:00+00:00,15091.15,15093.15,15034.15,15055.15
2023-01-24 11:00:00+00:00,15055.15,15081.15,15029.15,15073.15
2023-01-24 12:00:00+00:00,15073.15,15077.15,15061.15,15065.15
2023-01-24 13:00:00+00:00,15065.15,15072.15,15024.15,15037.15
2023-01-24 14:00:00+00:00,15037.15,15078.15,15034.15,15035.15
2023-01-24 15:00:00+00:00,15036.15,15105.15,15033.15,15098.15
2023-01-24 16:00:00+00:00,15099.15,15111.15,15090.15,15107.15
2023-01-24 17:00:00+00:00,15107.15,15118.15,15094.15,15108.15
2023-01-24 18:00:00+00:00,15108.15,15122.15,15097.15,15119.15
2023-01-24 19:00:00+00:00,15119.15,15121.15,15104.15,15118.15
2023-01-24 20:00:00+00:00,15119.15,15121.15,15088.15,15107.25
2023-01-24 21:00:00+00:00,15107.25,15152.35,15096.35,15115.4
2023-01-25 00:00:00+00:00,15079.56,15095.15,15060.75,15074.25
2023-01-25 01:00:00+00:00,15073.75,15077.25,15057.75,15068.25
2023-01-25 02:00:00+00:00,15067.25,15079.25,15066.25,15069.25
2023-01-25 03:00:00+00:00,15069.25,15079.75,15065.25,15078.25
2023-01-25 04:00:00+00:00,15079.25,15083.75,15068.75,15073.25
2023-01-25 05:00:00+00:00,15073.25,15079.75,15069.25,15075.75
2023-01-25 06:00:00+00:00,15075.75,15087.25,15062.75,15079.25
2023-01-25 07:00:00+00:00,15079.25,15099.05,15066.05,15096.05
2023-01-25 08:00:00+00:00,15096.05,15123.05,15075.05,15097.05
