date,ts,bias,sw_q,a_hi,a_lo,a_rng,fvg_lo,fvg_hi,fvg_size,entry,sl,tp,sl_dist,atr,win,bars_held,exit_ts,mfe,mfe_r,dow,year
2025-09-09 00:00:00+00:00,2025-09-09 14:30:00+00:00,-1,clean_hi,113156.65,111111.0,2045.6499999999942,112320.23,112658.5,338.2700000000041,111767.45,112715.8535068679,109870.64298626418,948.4035068679077,382.3567124527409,False,,2025-09-09 20:00:00+00:00,1000.7899999999936,1.0552365029786654,1,2025
2025-09-29 00:00:00+00:00,2025-09-29 14:00:00+00:00,1,both,112310.0,111575.38,734.6199999999953,112308.33,113220.21,911.8800000000047,113743.0,112252.27263686173,116724.45472627654,1490.7273631382704,373.71575425510895,False,,2025-09-29 20:00:00+00:00,657.0,0.440724451865489,0,2025
2025-10-03 00:00:00+00:00,2025-10-03 15:30:00+00:00,1,clean_lo,120550.9,119746.81,804.0899999999965,120975.0,121285.81,310.8099999999977,122258.05,120908.15008048978,124957.84983902045,1349.8999195102224,445.66613006812247,False,,2025-10-03 20:00:00+00:00,1636.9400000000023,1.2126380454885317,4,2025
2025-10-09 00:00:00+00:00,2025-10-09 11:00:00+00:00,1,clean_lo,123348.32,121475.98,1872.340000000011,121900.0,122170.26,270.25999999999476,122680.97,121838.19431802032,124366.52136395936,842.7756819796778,412.0378798645286,False,,2025-10-09 14:00:00+00:00,1081.9700000000012,1.283817299353556,3,2025
2025-10-19 00:00:00+00:00,2025-10-19 10:00:00+00:00,1,clean_lo,107367.16,106558.61,808.5500000000029,106464.0,106999.57,535.570000000007,107800.43,106396.4788778144,110608.33224437118,1403.9511221855937,450.1408145706427,False,,2025-10-19 20:00:00+00:00,1649.640000000014,1.174998170471879,6,2025
2025-10-30 00:00:00+00:00,2025-10-30 12:30:00+00:00,-1,clean_hi,111011.99,107925.06,3086.9300000000076,109104.99,109692.3,587.3099999999977,108387.86,109789.44921137889,105584.68157724223,1401.5892113788868,647.661409192551,False,,2025-10-30 20:00:00+00:00,2083.520000000004,1.486541122808895,3,2025
2025-11-12 00:00:00+00:00,2025-11-12 15:00:00+00:00,-1,clean_hi,103654.38,102687.72,966.6600000000035,104299.98,104753.0,453.0200000000041,103458.01,104826.30045020989,100721.4290995802,1368.2904502098972,488.6696680659171,False,,2025-11-12 20:00:00+00:00,2644.4199999999983,1.932645221337576,2,2025
2025-11-13 00:00:00+00:00,2025-11-13 13:30:00+00:00,-1,clean_hi,103679.0,100922.55,2756.449999999997,102667.42,102927.22,259.8000000000029,102326.48,103006.03504079992,100967.36991840015,679.5550407999253,525.4336053327903,False,,2025-11-13 14:30:00+00:00,276.4799999999959,0.4068544612288399,3,2025
2025-11-16 00:00:00+00:00,2025-11-16 11:30:00+00:00,-1,clean_hi,96192.0,94841.62,1350.3800000000047,95762.45,96408.02,645.570000000007,95627.13,96460.63042403013,93960.12915193976,833.5004240301205,350.73616020082454,True,,2025-11-16 17:30:00+00:00,1667.000848060241,2.0,6,2025
2025-11-17 00:00:00+00:00,2025-11-17 13:30:00+00:00,-1,clean_hi,95575.94,93767.27,1808.6699999999983,94689.03,95250.58,561.5500000000029,93959.79,95327.75561124946,91223.85877750105,1367.9656112494704,514.5040749964024,False,,2025-11-17 14:30:00+00:00,204.56999999999243,0.14954323289833477,0,2025
2025-12-21 00:00:00+00:00,2025-12-21 13:30:00+00:00,-1,clean_hi,88433.64,87869.35,564.2899999999936,88222.92,88463.78,240.86000000000058,87670.1,88502.74877316313,86004.80245367376,832.6487731631205,259.79182108747665,False,,2025-12-21 19:00:00+00:00,55.029999999998836,0.06609029133730333,6,2025
2025-12-26 00:00:00+00:00,2025-12-26 15:00:00+00:00,-1,clean_hi,89440.0,86891.7,2548.300000000003,87381.0,88905.0,1524.0,87007.97,88965.04010374687,83093.82979250627,1957.070103746868,400.26735831250573,False,,2025-12-26 20:00:00+00:00,189.79000000000815,0.09697659763779011,4,2025
2026-01-16 00:00:00+00:00,2026-01-16 15:30:00+00:00,-1,clean_hi,95855.12,95133.03,722.0899999999965,94825.7,95192.35,366.65000000000873,94585.98,95241.97865230584,93273.9826953883,655.9986523058469,330.857682038902,False,,2026-01-16 20:00:00+00:00,77.97999999999593,0.1188721954319492,4,2026
2026-01-28 00:00:00+00:00,2026-01-28 10:00:00+00:00,1,clean_lo,89497.96,88840.0,657.9600000000064,89016.03,89330.22,314.1900000000023,89341.07,88970.24432777909,90082.72134444184,370.82567222091893,305.2378148060521,True,,2026-01-28 11:30:00+00:00,741.6513444418379,2.0,2,2026
2026-02-15 00:00:00+00:00,2026-02-15 13:00:00+00:00,-1,clean_hi,70540.99,69251.5,1289.4900000000052,69620.06,70024.48,404.41999999999825,69056.85,70082.51530608724,67005.51938782554,1025.665306087234,386.90204058159935,False,,2026-02-15 20:00:00+00:00,1056.8500000000058,1.0304043567893866,6,2026
2026-03-02 00:00:00+00:00,2026-03-02 15:00:00+00:00,1,clean_lo,67079.0,65761.04,1317.9600000000064,65665.99,66975.29,1309.2999999999884,68556.0,65575.16511184211,74517.66977631577,2980.834888157886,605.4992543858943,False,,2026-03-02 20:00:00+00:00,1540.0,0.5166337814006526,0,2026
2026-03-05 00:00:00+00:00,2026-03-05 10:30:00+00:00,1,clean_lo,73306.82,72037.56,1269.2600000000093,72875.85,73142.01,266.15999999998894,73388.92,72802.55984737766,74561.64030524467,586.3601526223356,488.6010174822618,False,,2026-03-05 11:30:00+00:00,61.04000000000815,0.10409984329089114,3,2026
2026-04-10 00:00:00+00:00,2026-04-10 14:30:00+00:00,1,clean_lo,72387.0,71573.35,813.6499999999942,72409.41,72703.83,294.41999999999825,72909.0,72359.60543219102,74007.78913561796,549.3945678089804,332.0304520598821,False,,2026-04-10 15:30:00+00:00,380.9600000000064,0.6934178499785656,4,2026
2026-04-14 00:00:00+00:00,2026-04-14 15:00:00+00:00,-1,clean_hi,74579.32,73954.86,624.4600000000064,75122.34,75329.55,207.2100000000064,74811.86,75387.47425329286,73660.63149341427,575.6142532928643,386.1616886191142,False,,2026-04-14 15:30:00+00:00,0.0,0.0,1,2026
2026-06-25 00:00:00+00:00,2026-06-25 14:00:00+00:00,-1,clean_hi,61869.02,60684.94,1184.0799999999945,59750.0,61172.54,1422.5400000000009,59329.16,61257.17582975239,55473.12834049523,1928.0158297523885,564.2388650159281,False,,2026-06-25 20:00:00+00:00,454.31000000000495,0.2356360321265366,3,2026
2026-07-15 00:00:00+00:00,2026-07-15 13:00:00+00:00,1,clean_lo,65277.37,64488.0,789.3700000000026,64768.17,65156.0,387.83000000000175,65312.72,64732.65662605656,66472.84674788688,580.0633739434415,236.75582628958443,False,,2026-07-15 20:00:00+00:00,287.27999999999884,0.495256230447692,2,2026
2026-07-20 00:00:00+00:00,2026-07-20 12:00:00+00:00,1,clean_lo,65107.99,63765.83,1342.1599999999962,64446.65,64670.01,223.36000000000058,64699.81,64401.22277882411,65296.98444235178,298.5872211758906,302.8481411726324,False,,2026-07-20 13:30:00+00:00,53.95999999999913,0.18071771386429356,0,2026
2026-07-24 00:00:00+00:00,2026-07-24 13:30:00+00:00,-1,clean_hi,65519.93,64762.18,757.75,64442.0,64766.0,324.0,64155.46,64802.377785249955,62861.62442950009,646.9177852499561,242.51856833301517,False,,2026-07-24 20:00:00+00:00,415.7099999999991,0.6426009757010732,4,2026
